Draw number,Draw date,Winning Number 1,Winning Number 2,Winning Number 3,Winning Number 4,Winning Number 5,Winning Number 6,Division 1 winners,Division 1 winners in WA,Division 1 prize pool,Division 1 amount,Division 2 winners,Division 2 winners in WA,Division 2 prize pool,Division 2 amount,Division 3 winners,Division 3 winners in WA,Division 3 prize pool,Division 3 amount,Division 4 winners,Division 4 winners in WA,Division 4 prize pool,Division 4 amount,Division 5 winners,Division 5 winners in WA,Division 5 prize pool,Division 5 amount
2217,19/10/2002,2,1,8,0,7,4,1,0,44488.87,44488.87,9,1,59994,6666,71,20,47286,666,677,187,44682,66,6651,1777,43896.6,6.6
2215,12/10/2002,5,1,1,3,8,6,0,0,27822.87,0,5,1,33330,6666,59,16,39294,666,546,141,36036,66,5542,1511,36577.2,6.6
2213,05/10/2002,9,9,9,1,7,1,2,1,43363,21681.5,2,0,13332,6666,59,14,39294,666,586,158,38676,66,5575,1533,36795,6.6
2211,28/09/2002,2,1,1,6,1,9,1,0,71058.95,71058.95,5,1,33330,6666,49,14,32634,666,522,133,34452,66,5608,1498,37012.8,6.6
2209,21/09/2002,9,6,2,2,8,6,0,0,35658.2,0,4,2,26664,6666,60,12,39960,666,524,130,34584,66,5352,1405,35323.2,6.6
2207,14/09/2002,2,7,1,3,8,0,1,0,61688.22,61688.22,8,2,53328,6666,63,18,41958,666,560,147,36960,66,5577,1537,36808.2,6.6
2205,07/09/2002,6,5,6,7,1,9,0,0,45022.22,0,3,0,19998,6666,59,14,39294,666,568,139,37488,66,5783,1457,38167.8,6.6
2203,31/08/2002,4,2,9,1,2,9,1,0,86409.61,86409.61,6,2,39996,6666,66,16,43956,666,587,160,38742,66,5829,1479,38471.4,6.6
2201,24/08/2002,2,3,9,1,4,3,0,0,65776.65,0,2,0,13332,6666,63,16,41958,666,677,175,44682,66,6615,1742,43659,6.6
2199,17/08/2002,7,3,4,2,6,1,1,0,20663.47,20663.47,5,0,33330,6666,70,15,46620,666,564,135,37224,66,5597,1482,36940.2,6.6
2197,10/08/2002,8,9,2,3,5,0,1,0,41914.24,41914.24,2,0,13332,6666,67,21,44622,666,554,136,36564,66,5515,1493,36399,6.6
2195,03/08/2002,6,7,7,1,0,1,1,0,80694.71,80694.71,7,1,46662,6666,53,10,35298,666,560,153,36960,66,5575,1528,36795,6.6
2193,27/07/2002,3,6,0,2,2,2,0,0,59393.51,0,8,3,53328,6666,55,16,36630,666,605,160,39930,66,5722,1512,37765.2,6.6
2191,20/07/2002,4,9,2,9,2,2,0,0,42727.51,0,3,0,19998,6666,58,18,38628,666,553,138,36498,66,5584,1485,36854.4,6.6
2189,13/07/2002,9,3,3,3,5,7,1,1,17568.1,17568.1,8,2,53328,6666,45,11,29970,666,539,147,35574,66,5612,1481,37039.2,6.6
2187,06/07/2002,7,9,6,9,0,8,1,1,111762.53,111762.53,8,1,53328,6666,51,12,33966,666,528,138,34848,66,5659,1518,37349.4,6.6
2185,29/06/2002,0,1,1,3,2,4,0,0,93623.58,0,7,0,46662,6666,83,25,55278,666,772,203,50952,66,7068,1919,46648.8,6.6
2183,22/06/2002,2,1,6,2,4,7,0,0,68875.2,0,2,0,13332,6666,56,19,37296,666,555,155,36630,66,5655,1520,37323,6.6
2181,15/06/2002,4,9,4,6,3,7,0,0,16666,0,7,0,46662,6666,62,17,41292,666,562,157,37092,66,5502,1504,36313.2,6.6
2179,08/06/2002,4,2,4,5,5,9,1,0,25634.9,25634.9,6,2,39996,6666,53,12,35298,666,566,152,37356,66,5625,1561,37125,6.6
2177,01/06/2002,4,8,2,6,7,6,1,1,45363.27,45363.27,3,0,19998,6666,55,15,36630,666,544,145,35904,66,5554,1514,36656.4,6.6
2175,25/05/2002,1,6,6,8,6,2,1,1,30887.55,30887.55,5,1,33330,6666,55,13,36630,666,583,176,38478,66,5612,1504,37039.2,6.6
2173,18/05/2002,8,5,1,3,6,9,0,0,0,0,6,1,198362.4,33060.4,69,20,45954,666,572,132,37752,66,5896,1628,38913.6,6.6
2171,11/05/2002,6,8,1,6,1,8,0,0,135105.45,0,6,1,39996,6666,67,16,44622,666,602,169,39732,66,5996,1654,39573.6,6.6
2169,04/05/2002,6,6,1,1,5,1,0,0,111097.05,0,4,3,26664,6666,60,14,39960,666,562,152,37092,66,5553,1562,36649.8,6.6
2167,27/04/2002,1,7,1,4,3,7,0,0,72610.4,0,6,0,39996,6666,47,10,31302,666,665,182,43890,66,5686,1550,37527.6,6.6
2165,20/04/2002,6,8,4,5,2,0,0,0,48286.07,0,3,1,19998,6666,85,17,56610,666,661,175,43626,66,6694,1754,44180.4,6.6
2163,13/04/2002,7,5,5,1,5,4,1,1,32157.35,32157.35,5,2,33330,6666,55,17,36630,666,561,160,37026,66,5667,1496,37402.2,6.6
2161,06/04/2002,2,8,3,9,7,1,1,1,35683.69,35683.69,6,0,39996,6666,40,8,26640,666,546,156,36036,66,5425,1463,35805,6.6
2159,30/03/2002,1,6,1,4,6,9,1,0,89638.91,89638.91,4,1,26664,6666,56,14,37296,666,593,173,39138,66,5679,1532,37481.4,6.6
2157,23/03/2002,0,5,4,5,9,8,0,0,53111.15,0,7,2,46662,6666,42,16,27972,666,594,139,39204,66,5552,1414,36643.2,6.6
2155,16/03/2002,0,0,6,6,7,9,0,0,29184.76,0,6,3,39996,6666,50,14,33300,666,559,156,36894,66,5493,1464,36253.8,6.6
2153,09/03/2002,6,5,9,0,5,8,1,0,71638.41,71638.41,2,0,13332,6666,52,14,34632,666,551,159,36366,66,5609,1498,37019.4,6.6
2151,02/03/2002,3,6,6,5,6,9,0,0,16666,0,7,3,46662,6666,76,14,50616,666,567,133,37422,66,5579,1541,36821.4,6.6
2149,23/02/2002,4,0,3,2,3,6,1,1,190741.11,190741.11,5,2,33330,6666,71,18,47286,666,671,193,44286,66,6780,1852,44748,6.6
2147,16/02/2002,5,5,4,8,0,0,0,0,145157.75,0,5,1,33330,6666,54,16,35964,666,599,164,39534,66,5787,1565,38194.2,6.6
2145,09/02/2002,6,3,0,4,8,1,0,0,111577.7,0,7,4,46662,6666,49,14,32634,666,590,156,38940,66,5617,1489,37072.2,6.6
2143,02/02/2002,3,6,6,4,0,1,0,0,87879.21,0,4,1,26664,6666,53,11,35298,666,536,138,35376,66,5572,1464,36775.2,6.6
2141,26/01/2002,3,2,2,8,0,4,0,0,43242.23,0,3,0,19998,6666,58,10,38628,666,578,155,38148,66,5356,1448,35349.6,6.6
2139,19/01/2002,0,1,7,4,0,7,1,0,72000.23,72000.23,4,1,26664,6666,57,12,37962,666,605,187,39930,66,5726,1559,37791.6,6.6
2137,12/01/2002,2,1,1,2,7,3,0,0,33332,0,8,3,53328,6666,62,20,41292,666,584,157,38544,66,5633,1531,37177.8,6.6
2135,05/01/2002,9,7,1,4,4,6,0,0,16666,0,8,1,53328,6666,58,23,38628,666,562,141,37092,66,5499,1487,36293.4,6.6
2133,29/12/2001,5,2,9,6,4,9,0,0,0,0,11,2,305007.45,27727.95,84,25,55944,666,822,214,54252,66,8771,2291,57888.6,6.6
2131,22/12/2001,5,3,5,5,1,8,0,0,203156.43,0,0,0,0,0,61,13,40626,666,582,148,38412,66,5769,1596,38075.4,6.6
2129,15/12/2001,3,6,9,6,5,0,0,0,137851.1,0,2,0,13332,6666,56,11,37296,666,561,146,37026,66,5622,1559,37105.2,6.6
2127,08/12/2001,6,3,8,7,8,6,0,0,86235.94,0,5,4,33330,6666,34,8,22644,666,535,144,35310,66,5603,1479,36979.8,6.6
2125,01/12/2001,2,9,1,8,5,9,0,0,35628.65,0,5,0,33330,6666,49,22,32634,666,588,157,38808,66,5646,1486,37263.6,6.6
2123,24/11/2001,5,1,5,5,0,7,0,0,0,0,6,2,213127.02,35521.17,50,13,33300,666,565,158,37290,66,5787,1529,38194.2,6.6
2121,17/11/2001,1,1,3,5,0,9,0,0,137321.16,0,6,1,39996,6666,56,16,37296,666,571,146,37686,66,5895,1535,38907,6.6
2119,10/11/2001,3,6,9,1,5,8,0,0,109340.57,0,6,1,39996,6666,53,7,35298,666,524,152,34584,66,5810,1542,38346,6.6
2117,03/11/2001,1,2,6,1,2,9,0,0,74804.58,0,5,1,33330,6666,45,10,29970,666,530,127,34980,66,5878,1606,38794.8,6.6
2115,27/10/2001,1,9,4,7,2,1,0,0,33523,0,4,0,26664,6666,67,20,44622,666,593,164,39138,66,5846,1539,38583.6,6.6
2113,20/10/2001,5,9,2,3,1,1,0,0,0,0,6,1,263322.66,43887.11,70,18,46620,666,654,163,43164,66,6984,1797,46094.4,6.6
2111,13/10/2001,7,5,6,4,3,3,0,0,179327.35,0,3,0,19998,6666,58,20,38628,666,588,171,38808,66,5875,1556,38775,6.6
2109,06/10/2001,0,4,6,5,4,8,0,0,131413.02,0,4,1,26664,6666,48,10,31968,666,604,165,39864,66,5688,1514,37540.8,6.6
2107,29/09/2001,2,0,2,5,7,9,0,0,86647.56,0,4,0,26664,6666,55,10,36630,666,561,139,37026,66,5677,1492,37468.2,6.6
2105,22/09/2001,2,3,7,9,2,0,0,0,42964.54,0,3,0,19998,6666,62,15,41292,666,572,135,37752,66,5672,1502,37435.2,6.6
2103,15/09/2001,5,9,9,2,6,8,0,0,0,0,3,1,202293.96,67431.32,66,15,43956,666,586,176,38676,66,5931,1586,39144.6,6.6
2101,08/09/2001,1,2,2,6,3,9,0,0,138608.17,0,6,4,39996,6666,53,13,35298,666,631,162,41646,66,6186,1473,40827.6,6.6
2099,01/09/2001,5,0,0,9,9,4,0,0,100938.88,0,6,3,39996,6666,63,9,41958,666,592,145,39072,66,6035,1584,39831,6.6
2097,25/08/2001,2,7,8,7,4,8,0,0,69132.01,0,9,2,59994,6666,62,18,41292,666,677,190,44682,66,6912,1717,45619.2,6.6
2095,18/08/2001,5,8,5,3,1,1,0,0,43736.04,0,4,1,26664,6666,54,18,35964,666,581,144,38346,66,5788,1539,38200.8,6.6
2093,11/08/2001,4,0,1,1,6,4,1,0,95455.09,95455.09,12,3,79992,6666,58,13,38628,666,558,139,36828,66,5774,1558,38108.4,6.6
2091,04/08/2001,0,5,6,3,4,3,0,0,78789.09,0,3,1,19998,6666,62,17,41292,666,564,141,37224,66,5811,1505,38352.6,6.6
2089,28/07/2001,4,8,6,7,2,3,0,0,32027.86,0,6,1,39996,6666,47,14,31302,666,606,164,39996,66,5785,1621,38181,6.6
2087,21/07/2001,1,1,5,6,3,7,0,0,0,0,4,0,189314,47328.5,49,14,32634,666,589,143,38874,66,6063,1572,40015.8,6.6
2085,14/07/2001,7,9,3,1,0,0,0,0,114169.71,0,3,1,19998,6666,55,10,36630,666,590,173,38940,66,5816,1594,38385.6,6.6
2083,07/07/2001,5,7,7,8,9,6,0,0,63227.06,0,10,5,66660,6666,48,14,31968,666,561,156,37026,66,5854,1600,38636.4,6.6
2081,30/06/2001,8,8,4,3,5,0,0,0,46561.06,0,8,2,53328,6666,88,23,58608,666,815,188,53790,66,7913,2011,52225.8,6.6
2079,23/06/2001,9,2,8,0,8,1,0,0,16666,0,12,5,79992,6666,54,14,35964,666,599,155,39534,66,5773,1588,38101.8,6.6
2077,16/06/2001,1,7,4,2,1,9,5,1,124656.7,24931.34,4,0,26664,6666,55,12,36630,666,558,157,36828,66,5769,1593,38075.4,6.6
2075,09/06/2001,7,0,8,6,6,4,0,0,80886.22,0,3,1,19998,6666,71,23,47286,666,552,147,36432,66,5869,1570,38735.4,6.6
2073,02/06/2001,8,1,4,5,6,3,0,0,39585.49,0,5,2,33330,6666,45,10,29970,666,603,172,39798,66,5685,1541,37521,6.6
2071,26/05/2001,5,2,1,9,8,2,1,1,49678.08,49678.08,3,0,19998,6666,53,19,35298,666,583,144,38478,66,5730,1492,37818,6.6
2069,19/05/2001,0,0,5,1,1,9,1,0,16666,16666,7,2,46662,6666,67,20,44622,666,604,192,39864,66,5893,1533,38893.8,6.6
2067,12/05/2001,5,7,0,4,1,3,1,0,72394.25,72394.25,7,2,46662,6666,67,22,44622,666,586,166,38676,66,6040,1572,39864,6.6
2065,05/05/2001,4,7,4,3,7,6,0,0,53789.05,0,4,0,26664,6666,70,17,46620,666,699,196,46134,66,6928,1914,45724.8,6.6
2063,28/04/2001,8,7,2,9,0,1,1,0,22364.58,22364.58,7,2,46662,6666,56,11,37296,666,598,169,39468,66,5780,1653,38148,6.6
2061,21/04/2001,3,0,1,8,2,6,0,0,0,0,6,1,189898.62,31649.77,64,13,42624,666,628,163,41448,66,5850,1559,38610,6.6
2059,14/04/2001,6,1,6,2,1,3,0,0,127375.3,0,8,1,53328,6666,61,16,40626,666,627,186,41382,66,5888,1520,38860.8,6.6
2057,07/04/2001,9,1,2,5,6,6,0,0,110709.3,0,6,1,39996,6666,65,18,43290,666,596,145,39336,66,5794,1598,38240.4,6.6
2055,31/03/2001,3,1,1,3,5,5,0,0,86956.25,0,2,2,13332,6666,53,15,35298,666,638,180,42108,66,5925,1611,39105,6.6
2053,24/03/2001,6,1,8,4,3,6,0,0,30395.58,0,7,2,46662,6666,47,14,31302,666,593,148,39138,66,5696,1572,37593.6,6.6
2051,17/03/2001,6,9,8,5,2,9,0,0,0,0,6,2,173739.96,28956.66,66,16,43956,666,614,157,40524,66,6146,1675,40563.6,6.6
2049,10/03/2001,7,6,7,4,5,6,0,0,107482.46,0,10,2,66660,6666,62,21,41292,666,539,137,35574,66,6017,1716,39712.2,6.6
2047,03/03/2001,0,3,2,6,6,0,0,0,90816.46,0,7,3,46662,6666,49,12,32634,666,672,194,44352,66,6114,1699,40352.4,6.6
2045,24/02/2001,4,7,4,0,0,5,0,0,63008.4,0,5,1,33330,6666,80,26,53280,666,706,187,46596,66,6999,1929,46193.4,6.6
2043,17/02/2001,3,5,2,4,5,2,0,0,16666,0,9,1,59994,6666,56,14,37296,666,595,159,39270,66,5955,1645,39303,6.6
2041,10/02/2001,5,1,1,8,3,7,2,1,33332,16666,8,2,53328,6666,79,22,52614,666,590,170,38940,66,5973,1667,39421.8,6.6
2039,03/02/2001,9,9,4,6,7,3,1,0,71741.04,71741.04,8,2,53328,6666,57,19,37962,666,575,171,37950,66,6112,1728,40339.2,6.6
2037,27/01/2001,7,3,0,4,3,3,0,0,51374.58,0,11,4,73326,6666,73,23,48618,666,595,175,39270,66,6111,1742,40332.6,6.6
2035,20/01/2001,4,0,8,6,0,9,0,0,34708.58,0,6,2,39996,6666,59,15,39294,666,571,162,37686,66,5993,1694,39553.8,6.6
2033,13/01/2001,3,0,9,2,9,1,0,0,0,0,2,0,209314.58,104657.29,72,18,47952,666,571,153,37686,66,5910,1642,39006,6.6
2031,06/01/2001,5,9,9,4,6,2,0,0,142807.21,0,5,1,33330,6666,47,14,31302,666,610,158,40260,66,6020,1620,39732,6.6
2029,30/12/2000,9,3,3,0,9,8,0,0,97808.73,0,13,6,86658,6666,102,29,67932,666,1027,276,67782,66,10060,2543,66396,6.6
2027,23/12/2000,0,2,5,4,5,2,0,0,77727.95,0,4,1,26664,6666,47,12,31302,666,631,160,41646,66,6536,1795,43137.6,6.6
2025,16/12/2000,0,0,0,0,7,8,0,0,21276.06,0,7,2,46662,6666,69,24,45954,666,530,148,34980,66,5761,1594,38022.6,6.6
2023,09/12/2000,9,3,6,1,1,3,0,0,0,0,9,3,206448.39,22938.71,64,20,42624,666,620,179,40920,66,6158,1677,40642.8,6.6
2021,02/12/2000,5,4,4,3,6,8,0,0,129788.38,0,4,0,26664,6666,72,20,47952,666,576,176,38016,66,6030,1734,39798,6.6
2019,25/11/2000,3,2,7,2,8,9,0,0,91608.28,0,7,2,46662,6666,52,14,34632,666,603,163,39798,66,5973,1681,39421.8,6.6
2017,18/11/2000,5,2,0,5,2,6,0,0,60583.12,0,11,3,73326,6666,87,24,57942,666,635,185,41910,66,6103,1717,40279.8,6.6
2015,11/11/2000,5,7,6,6,5,0,0,0,43917.12,0,5,1,33330,6666,52,13,34632,666,603,181,39798,66,6074,1691,40088.4,6.6
2013,04/11/2000,2,4,2,2,6,8,1,0,42272.09,42272.09,4,1,26664,6666,64,18,42624,666,589,142,38874,66,6033,1732,39817.8,6.6
2011,28/10/2000,3,9,1,7,4,5,2,1,41901.24,20950.62,3,1,19998,6666,77,22,51282,666,609,176,40194,66,6016,1631,39705.6,6.6
2009,21/10/2000,6,8,5,2,1,0,2,1,126863.3,63431.65,6,2,39996,6666,68,21,45288,666,777,203,51282,66,7627,2112,50338.2,6.6
2007,14/10/2000,8,7,8,2,0,1,0,0,74377.55,0,4,2,26664,6666,54,13,35964,666,643,175,42438,66,6200,1719,40920,6.6
2005,07/10/2000,2,7,3,7,5,1,0,0,21769.44,0,9,1,59994,6666,51,10,33966,666,560,159,36960,66,6048,1670,39916.8,6.6
2003,30/09/2000,5,5,5,2,9,0,0,0,0,0,2,1,213355.14,106677.57,59,17,39294,666,636,183,41976,66,6083,1676,40147.8,6.6
2001,23/09/2000,4,9,2,2,4,9,0,0,138715.11,0,5,1,33330,6666,66,18,43956,666,558,147,36828,66,6011,1670,39672.6,6.6
1999,16/09/2000,7,8,1,4,8,5,0,0,98874.51,0,6,2,39996,6666,50,12,33300,666,587,170,38742,66,6054,1648,39956.4,6.6
1997,09/09/2000,5,9,9,0,9,6,0,0,56678.41,0,7,2,46662,6666,65,19,43290,666,716,205,47256,66,6364,1693,42002.4,6.6
1995,02/09/2000,5,5,8,7,8,8,0,0,32800.69,0,6,2,39996,6666,71,15,47286,666,606,174,39996,66,6388,1666,42160.8,6.6
1993,26/08/2000,9,0,0,3,7,4,1,0,56824.42,56824.42,2,0,13332,6666,63,13,41958,666,634,188,41844,66,6230,1736,41118,6.6
1991,19/08/2000,0,8,3,6,7,4,2,1,33332,16666,11,3,73326,6666,56,15,37296,666,585,169,38610,66,6189,1729,40847.4,6.6
1989,12/08/2000,2,4,2,2,1,3,1,0,52178.16,52178.16,3,1,19998,6666,103,28,68598,666,763,207,50358,66,7797,2133,51460.2,6.6
1987,05/08/2000,8,3,2,0,6,6,1,0,165365.96,165365.96,8,2,53328,6666,80,23,53280,666,613,175,40458,66,6439,1821,42497.4,6.6
1985,29/07/2000,7,9,5,4,6,2,0,0,148699.96,0,7,2,46662,6666,70,24,46620,666,677,193,44682,66,6355,1793,41943,6.6
1983,22/07/2000,9,1,1,0,2,4,0,0,128708.83,0,3,0,19998,6666,56,16,37296,666,638,173,42108,66,6533,1831,43117.8,6.6
1981,15/07/2000,7,9,5,8,3,6,0,0,68662.57,0,6,1,39996,6666,63,21,41958,666,592,163,39072,66,6374,1858,42068.4,6.6
1979,08/07/2000,7,2,8,2,6,4,0,0,31303.44,0,6,1,39996,6666,66,19,43956,666,688,202,45408,66,6369,1791,42035.4,6.6
1977,01/07/2000,2,3,3,4,1,6,2,1,1133263.02,566631.51,2,0,13332,6666,73,18,48618,666,787,226,51942,66,7332,2127,48391.2,6.6
1975,24/06/2000,2,3,1,8,5,0,0,0,1057667.65,0,5,1,33330,6666,74,17,49284,666,749,208,49434,66,7690,2184,50754,6.6
1973,17/06/2000,6,2,4,3,5,0,0,0,1000000,0,19,8,126654,6666,108,36,71928,666,1236,363,81576,66,11815,3687,77979,6.6
1971,10/06/2000,1,0,3,5,4,7,0,0,54125.89,0,5,2,33330,6666,45,15,29970,666,562,161,37092,66,6306,1752,41619.6,6.6
1969,03/06/2000,4,2,4,5,7,1,1,0,69083.2,69083.2,2,0,13332,6666,64,20,42624,666,638,168,42108,66,6301,1763,41586.6,6.6
1967,27/05/2000,8,6,2,9,3,4,0,0,16666,0,9,3,59994,6666,70,22,46620,666,598,167,39468,66,5982,1672,39481.2,6.6
1965,20/05/2000,1,1,3,8,2,2,1,0,57501.91,57501.91,6,3,39996,6666,52,11,34632,666,627,163,41382,66,6379,1701,42101.4,6.6
1963,13/05/2000,5,6,5,8,1,2,0,0,19510.28,0,9,3,59994,6666,58,20,38628,666,600,161,39600,66,6316,1713,41685.6,6.6
1961,06/05/2000,7,1,0,0,2,1,3,1,49998,16666,8,2,53328,6666,60,17,39960,666,659,182,43494,66,6204,1748,40946.4,6.6
1959,29/04/2000,2,8,4,2,4,1,0,0,0,0,7,2,247100.07,35300.01,60,15,39960,666,623,173,41118,66,6300,1750,41580,6.6
1957,22/04/2000,5,2,4,5,3,3,0,0,169437.26,0,6,2,39996,6666,63,16,41958,666,623,167,41118,66,6429,1795,42431.4,6.6
1955,15/04/2000,1,5,9,1,4,5,0,0,138360.77,0,7,1,46662,6666,44,13,29304,666,635,182,41910,66,6360,1729,41976,6.6
1953,08/04/2000,0,9,6,1,7,0,0,0,100065.57,0,8,2,53328,6666,49,14,32634,666,727,207,47982,66,7612,2109,50239.2,6.6
1951,01/04/2000,6,0,3,6,1,4,0,0,41330.97,0,4,1,26664,6666,70,15,46620,666,622,177,41052,66,6164,1725,40682.4,6.6
1949,25/03/2000,1,5,2,9,1,9
1947,18/03/2000,8,9,6,1,5,2,0,0,42623.5,0,3,1,19998,6666,77,23,51282,666,622,164,41052,66,6135,1652,40491,6.6
1945,11/03/2000,5,2,7,4,9,3,1,0,24728.2,24728.2,8,3,53328,6666,59,16,39294,666,560,140,36960,66,6075,1652,40095,6.6
1943,04/03/2000,2,9,6,1,0,6,1,0,33170.69,33170.69,5,0,33330,6666,74,21,49284,666,628,170,41448,66,6287,1726,41494.2,6.6
1941,26/02/2000,8,9,6,9,5,3,1,0,16666,16666,9,3,59994,6666,66,17,43956,666,655,167,43230,66,6241,1744,41190.6,6.6
1939,19/02/2000,7,5,7,1,4,6,2,1,185874.38,92937.19,4,1,26664,6666,57,18,37962,666,678,173,44748,66,6354,1731,41936.4,6.6
1937,12/02/2000,0,9,2,2,2,9,0,0,133201.69,0,5,1,33330,6666,71,21,47286,666,805,226,53130,66,7652,2116,50503.2,6.6
1935,05/02/2000,3,5,1,9,8,3,0,0,79476.84,0,8,3,53328,6666,68,19,45288,666,591,154,39006,66,6415,1747,42339,6.6
1933,29/01/2000,5,9,8,1,4,2,0,0,60368.56,0,6,1,39996,6666,61,20,40626,666,638,169,42108,66,6334,1721,41804.4,6.6
1931,22/01/2000,2,4,5,0,7,9,0,0,27741.12,0,7,2,46662,6666,67,19,44622,666,578,159,38148,66,6339,1763,41837.4,6.6
1929,15/01/2000,9,4,7,8,2,2,2,1,34641.54,17320.77,7,2,46662,6666,44,11,29304,666,683,189,45078,66,6151,1683,40596.6,6.6
1927,08/01/2000,3,6,5,3,9,9,1,0,127415.06,127415.06,4,0,26664,6666,56,10,37296,666,634,160,41844,66,6591,1784,43500.6,6.6
1925,31/12/1999,9,8,8,1,4,4,0,0,78079.78,0,6,1,39996,6666,113,31,75258,666,1052,270,69432,66,9730,2396,64218,6.6
1923,25/12/1999,8,3,0,2,7,1,0,0,16666,0,9,3,59994,6666,75,18,49950,666,624,159,41184,66,6502,1743,42913.2,6.6
1921,18/12/1999,2,9,2,4,1,6,3,0,49998,16666,8,2,53328,6666,61,17,40626,666,661,198,43626,66,6226,1640,41091.6,6.6
1919,11/12/1999,9,7,1,6,3,1,2,0,33332,16666,6,1,39996,6666,72,19,47952,666,652,185,43032,66,6452,1753,42583.2,6.6
1917,04/12/1999,4,2,4,0,6,2,1,0,44530.3,44530.3,5,2,33330,6666,55,13,36630,666,662,180,43692,66,6509,1785,42959.4,6.6
1915,27/11/1999,4,0,8,9,3,7,1,0,78284.2,78284.2,10,3,66660,6666,52,17,34632,666,657,184,43362,66,6425,1754,42405,6.6
1913,20/11/1999,6,2,7,8,2,1,0,0,57791.58,0,3,2,19998,6666,59,17,39294,666,684,194,45144,66,6455,1732,42603,6.6
1911,13/11/1999,3,5,5,5,1,0,1,0,44063.91,44063.91,5,1,33330,6666,62,17,41292,666,703,189,46398,66,6560,1771,43296,6.6
1909,06/11/1999,2,3,2,4,5,3,1,0,16666,16666,12,4,79992,6666,78,21,51948,666,680,182,44880,66,6670,1794,44022,6.6
1907,30/10/1999,5,2,2,1,5,8,0,0,0,0,2,1,213782.72,106891.36,77,26,51282,666,757,194,49962,66,6932,1869,45751.2,6.6
1905,23/10/1999,5,4,6,2,4,6,0,0,142635.94,0,6,2,39996,6666,90,22,59940,666,854,221,56364,66,8523,2262,56251.8,6.6
1903,16/10/1999,5,2,7,0,5,7,0,0,90350.77,0,4,1,26664,6666,68,17,45288,666,673,163,44418,66,6788,1834,44800.8,6.6
1901,09/10/1999,1,2,9,2,6,1,0,0,37593.92,0,10,2,66660,6666,47,15,31302,666,714,198,47124,66,6774,1841,44708.4,6.6
1899,02/10/1999,3,3,2,5,9,8,0,0,17543.36,0,9,4,59994,6666,74,23,49284,666,613,169,40458,66,6735,1780,44451,6.6
1897,25/09/1999,5,2,2,6,8,2,0,0,0,0,6,2,224693.64,37448.94,73,17,48618,666,704,185,46464,66,6772,1818,44695.2,6.6
1895,18/09/1999,6,9,1,6,9,1,0,0,148897.88,0,8,2,53328,6666,73,18,48618,666,663,170,43758,66,6814,1858,44972.4,6.6
1893,11/09/1999,5,4,6,5,8,6,0,0,123488.9,0,3,1,19998,6666,63,14,41958,666,705,185,46530,66,7082,1901,46741.2,6.6
1891,04/09/1999,2,9,4,7,6,4,0,0,57029.31,0,6,0,39996,6666,78,18,51948,666,695,189,45870,66,7182,1907,47401.2,6.6
1889,28/08/1999,1,9,1,4,5,7,0,0,16666,0,8,2,53328,6666,80,18,53280,666,715,184,47190,66,6844,1879,45170.4,6.6
1887,21/08/1999,7,7,5,5,7,0,1,0,143760.06,143760.06,12,4,79992,6666,95,26,63270,666,937,245,61842,66,9366,2366,61815.6,6.6
1885,14/08/1999,9,9,3,2,1,2,0,0,117939.03,0,6,2,39996,6666,87,24,57942,666,678,165,44748,66,6983,1873,46087.8,6.6
1883,07/08/1999,7,7,6,5,8,0,0,0,87225.58,0,12,2,79992,6666,70,19,46620,666,702,179,46332,66,7013,1882,46285.8,6.6
1881,31/07/1999,1,9,8,9,4,8,0,0,70559.58,0,12,5,79992,6666,76,16,50616,666,722,208,47652,66,7391,2001,48780.6,6.6
1879,24/07/1999,4,4,8,5,2,9,0,0,53893.58,0,5,2,33330,6666,57,16,37962,666,713,190,47058,66,6855,1798,45243,6.6
1877,17/07/1999,3,0,9,7,3,4,2,1,45131.42,22565.71,6,0,39996,6666,67,16,44622,666,665,188,43890,66,6822,1810,45025.2,6.6
1875,10/07/1999,7,0,2,0,4,1,1,0,226052.61,226052.61,4,1,26664,6666,64,19,42624,666,723,184,47718,66,7189,1943,47447.4,6.6
1873,03/07/1999,9,9,4,2,2,3,0,0,161248.22,0,7,1,46662,6666,65,20,43290,666,713,190,47058,66,7224,1933,47678.4,6.6
1871,26/06/1999,9,3,9,9,1,8,0,0,121095.43,0,5,1,33330,6666,74,20,49284,666,740,195,48840,66,7116,1958,46965.6,6.6
1869,19/06/1999,1,6,3,5,1,0,0,0,76363.19,0,9,3,59994,6666,88,22,58608,666,666,188,43956,66,7172,1945,47335.2,6.6
1867,12/06/1999,8,9,9,9,9,0,0,0,59697.19,0,5,1,33330,6666,57,15,37962,666,686,196,45276,66,7156,1980,47229.6,6.6
1865,05/06/1999,1,1,9,7,3,3,3,0,1000000.02,333333.34,16,3,106656,6666,149,40,99234,666,1508,414,99528,66,14924,3973,98498.4,6.6
1863,29/05/1999,5,5,0,7,5,1,0,0,74301.86,0,2,0,13332,6666,82,19,54612,666,706,183,46596,66,6868,1842,45328.8,6.6
1861,22/05/1999,4,5,8,8,5,3,0,0,16666,0,12,3,79992,6666,62,20,41292,666,695,197,45870,66,6686,1768,44127.6,6.6
1859,15/05/1999,1,8,7,9,1,2,3,1,70981.02,23660.34,11,2,73326,6666,69,18,45954,666,662,191,43692,66,6869,1850,45335.4,6.6
1857,08/05/1999,6,1,7,6,1,7,0,0,54315.02,0,4,1,26664,6666,58,17,38628,666,753,204,49698,66,6855,1882,45243,6.6
