Draw number,Draw date,Winning Number 1,Winning Number 2,Winning Number 3,Winning Number 4,Winning Number 5,Winning Number 6,Supplementary Number 1,Supplementary Number 2,Division 1 winners,Division 1 winners in WA,Division 1 prize pool,Division 1 amount,Division 2 winners,Division 2 winners in WA,Division 2 prize pool,Division 2 amount,Division 3 winners,Division 3 winners in WA,Division 3 prize pool,Division 3 amount,Division 4 winners,Division 4 winners in WA,Division 4 prize pool,Division 4 amount,Division 5 winners,Division 5 winners in WA,Division 5 prize pool,Division 5 amount,Division 6 winners,Division 6 winners in WA,Division 6 prize pool,Division 6 amount
3539,16/03/2016,33,5,35,30,22,23,14,24,1,0,1000000.00,1000000.00,11,1,55959.75,5087.25,162,20,87050.70,537.35,8444,1058,242342.80,28.70,21310,2654,335632.50,15.75,46158,5798,521585.40,11.30
3537,09/03/2016,25,24,5,6,26,13,9,4,1,0,1000000.00,1000000.00,20,2,57232.00,2861.60,257,15,89024.80,346.40,12035,1326,247921.00,20.60,30870,3474,342657.00,11.10,66211,7268,532998.55,8.05
3535,02/03/2016,45,23,38,6,29,25,34,44,0,0,0.00,0.00,5,0,58824.00,11764.80,143,33,91505.70,639.90,7991,1197,254912.90,31.90,19657,2683,352843.15,17.95,43373,5591,548668.45,12.65
3533,24/02/2016,44,12,2,39,17,27,45,33,1,0,1000000.00,1000000.00,10,2,60292.50,6029.25,201,22,93786.60,466.60,9944,1307,261030.00,26.25,21051,2879,362077.20,17.20,40026,6158,562365.30,14.05
3531,17/02/2016,30,17,25,31,34,29,38,18,1,0,1000000.00,1000000.00,9,1,62032.05,6892.45,142,9,96496.10,679.55,8807,1249,268613.50,30.50,22148,3074,372086.40,16.80,49215,6606,578276.25,11.75
3529,10/02/2016,34,1,11,30,16,32,31,27,1,0,1000000.00,1000000.00,7,2,58174.55,8310.65,152,8,90493.20,595.35,8675,1110,252008.75,29.05,23545,2931,348466.00,14.80,51609,6265,541894.50,10.50
3527,03/02/2016,28,14,30,35,8,25,27,3,0,0,0.00,0.00,7,1,60003.30,8571.90,216,23,93333.60,432.10,10528,1392,260041.60,24.70,27431,3640,359346.10,13.10,64230,7823,558801.00,8.70
3525,27/01/2016,44,28,35,43,16,45,4,30,0,0,0.00,0.00,11,3,58852.75,5350.25,129,14,91551.30,709.70,7416,1124,255110.40,34.40,20016,2976,353282.40,17.65,49289,6803,549572.35,11.15
3523,20/01/2016,41,44,39,18,22,26,2,37,1,0,1000000.00,1000000.00,17,1,190352.40,11197.20,262,43,296112.40,1130.20,13352,2367,825153.60,61.80,33523,5768,1143134.30,34.10,69289,11651,1773798.40,25.60
3521,13/01/2016,11,13,15,19,28,21,41,31,1,0,1000000.00,1000000.00,8,1,62080.00,7760.00,401,35,96560.80,240.80,15311,1766,268708.05,17.55,28469,3537,372943.90,13.10,46061,6466,580368.60,12.60
3519,06/01/2016,35,12,39,23,31,36,24,19,0,0,0.00,0.00,6,0,56187.00,9364.50,162,26,87399.00,539.50,8382,1156,243497.10,29.05,20765,2670,337431.25,16.25,48022,5994,523439.80,10.90
3517,30/12/2015,28,13,33,18,22,24,44,43,1,0,1000000.00,1000000.00,18,3,55396.80,3077.60,215,24,86172.00,400.80,11247,1393,240123.45,21.35,22121,2957,332921.05,15.05,35540,4965,517107.00,14.55
3515,23/12/2015,20,3,7,28,2,31,24,40,1,0,1000000.00,1000000.00,15,2,58952.25,3930.15,249,38,91706.70,368.30,12083,1512,255555.45,21.15,24345,3033,354219.75,14.55,44302,5513,549344.80,12.40
3513,16/12/2015,41,11,3,23,21,1,33,35,3,0,3000000.00,1000000.00,14,1,58391.90,4170.85,288,33,90835.20,315.40,13876,1623,253237.00,18.25,26203,3354,349810.05,13.35,42710,5429,544552.50,12.75
3511,09/12/2015,17,35,41,45,38,13,21,10,0,0,0.00,0.00,17,6,177738.40,10455.20,227,35,276486.00,1218.00,12120,2006,769620.00,63.50,31944,5348,1066929.60,33.40,76802,11341,1658923.20,21.60
3509,02/12/2015,40,12,32,28,16,22,30,18,0,0,0.00,0.00,14,1,58997.40,4214.10,217,24,91769.30,422.90,10509,1336,255894.15,24.35,25363,3326,353813.85,13.95,53898,7200,549759.60,10.20
3507,25/11/2015,42,38,10,7,26,44,2,13,0,0,0.00,0.00,13,2,60247.85,4634.45,186,34,93716.10,503.85,9469,1279,260870.95,27.55,27227,3620,362119.10,13.30,58348,7711,563058.20,9.65
3505,18/11/2015,27,20,21,30,4,31,36,35,1,0,1000000.00,1000000.00,8,2,62860.00,7857.50,272,38,97784.00,359.50,11864,1671,272278.80,22.95,25634,3649,376819.80,14.70,44287,6345,586802.75,13.25
3503,11/11/2015,8,33,4,27,25,35,15,7,1,0,1000000.00,1000000.00,3,1,56562.45,18854.15,133,21,87986.15,661.55,8619,1119,245210.55,28.45,26183,3198,339069.85,12.95,59377,7146,528455.30,8.90
3501,04/11/2015,20,41,37,16,10,8,5,30,2,0,2000000.00,1000000.00,8,2,56686.80,7085.85,166,24,88179.20,531.20,8454,1097,245588.70,29.05,24890,2919,339748.50,13.65,59015,7201,528184.25,8.95
3499,28/10/2015,5,22,39,13,37,19,29,31,1,0,1000000.00,1000000.00,7,1,56352.10,8050.30,187,20,87656.25,468.75,10010,1250,244244.00,24.40,29494,3761,337706.30,11.45,48155,6109,524889.50,10.90
3497,21/10/2015,24,3,12,16,43,39,8,7,1,0,1000000.00,1000000.00,11,2,58283.50,5298.50,152,35,90660.40,596.45,8281,1226,252570.50,30.50,26726,3291,350110.60,13.10,63575,7816,543566.25,8.55
3495,14/10/2015,32,22,4,10,1,43,30,13,0,0,0.00,0.00,5,1,59370.50,11874.10,145,29,92350.50,636.90,8616,1157,257187.60,29.85,23609,3454,356495.90,15.10,56944,7415,555204.00,9.75
3493,07/10/2015,33,32,19,42,14,15,36,24,0,0,0.00,0.00,7,0,60090.10,8584.30,187,25,93471.95,499.85,8259,1161,260571.45,31.55,21467,3098,360645.60,16.80,45158,6366,559959.20,12.40
3491,30/09/2015,25,24,16,35,10,37,41,11,2,1,2000000.00,1000000.00,5,0,60829.00,12165.80,150,17,94620.00,630.80,8589,1178,263682.30,30.70,21270,3039,364780.50,17.15,44789,6514,568820.30,12.70
3489,23/09/2015,22,32,26,16,39,2,4,44,0,0,0.00,0.00,9,1,61261.20,6806.80,177,26,95296.80,538.40,9507,1266,265245.30,27.90,22909,3016,367689.45,16.05,48803,6579,570995.10,11.70
3487,16/09/2015,35,20,23,27,18,16,32,2,1,0,1000000.00,1000000.00,9,2,63764.55,7084.95,204,22,99184.80,486.20,10852,1516,276183.40,25.45,25943,3446,382659.25,14.75,48082,7014,596216.80,12.40
3485,09/09/2015,27,31,23,16,1,6,37,11,4,0,4000000.00,1000000.00,27,0,202416.30,7496.90,402,83,314886.60,783.30,18887,3273,876356.80,46.40,48417,7010,1215266.70,25.10,88445,14359,1892723.00,21.40
3483,02/09/2015,44,5,16,33,25,15,29,10,1,1,1000000.00,1000000.00,9,2,59151.15,6572.35,168,22,92013.60,547.70,9304,1058,256325.20,27.55,27601,3367,354672.85,12.85,58495,7607,552777.75,9.45
3481,26/08/2015,41,6,32,30,25,26,38,11,0,0,0.00,0.00,11,4,62018.55,5638.05,117,23,96472.35,824.55,8018,1137,268603.00,33.50,22405,3045,371923.00,16.60,50290,6806,578335.00,11.50
3479,19/08/2015,38,41,25,30,7,43,33,42,1,0,1000000.00,1000000.00,6,0,62116.20,10352.70,163,23,96626.40,592.80,8189,1170,269008.65,32.85,21270,3035,372225.00,17.50,41664,6306,579129.60,13.90
3477,12/08/2015,32,27,6,15,2,14,42,13,0,0,0.00,0.00,8,2,59886.40,7485.80,144,19,93153.60,646.90,9838,1323,259723.20,26.40,23876,3115,359333.80,15.05,44112,6386,558016.80,12.65
3475,05/08/2015,21,7,2,13,35,41,45,14,1,0,1000000.00,1000000.00,14,0,63442.40,4531.60,257,27,98688.00,384.00,11656,1616,275081.60,23.60,29119,4092,380002.95,13.05,41932,6751,591241.20,14.10
3473,29/07/2015,35,44,19,29,9,41,43,2,1,0,1000000.00,1000000.00,13,1,63933.35,4917.95,238,34,99448.30,417.85,10611,1452,276947.10,26.10,24170,3553,383094.50,15.85,44157,6465,596119.50,13.50
3471,22/07/2015,38,29,15,8,12,32,27,17,0,0,0.00,0.00,11,4,62976.10,5725.10,175,29,97965.00,559.80,10161,1318,272822.85,26.85,26394,3516,377434.20,14.30,63538,8852,587726.50,9.25
3469,15/07/2015,9,44,19,21,23,25,35,32,1,1,1000000.00,1000000.00,14,2,65456.30,4675.45,222,21,101820.30,458.65,11535,1589,283761.00,24.60,25305,3514,392227.50,15.50,49785,7134,609866.25,12.25
3467,08/07/2015,19,26,40,11,1,29,24,6,4,0,4000000.00,1000000.00,23,5,214840.70,9340.90,451,56,334191.00,741.00,21507,2888,931253.10,43.30,51847,7605,1290990.30,24.90,96772,14438,2003180.40,20.70
3465,01/07/2015,24,29,13,5,14,35,20,44,0,0,0.00,0.00,11,1,64105.25,5827.75,204,31,99715.20,488.80,11098,1490,278004.90,25.05,26545,3662,384902.50,14.50,47762,7007,599413.10,12.55
3463,24/06/2015,19,37,15,26,5,28,18,42,0,0,0.00,0.00,14,3,64330.70,4595.05,242,36,100067.00,413.50,12511,1651,278995.30,22.30,26611,3699,385859.50,14.50,50804,7372,599487.20,11.80
3461,17/06/2015,44,34,39,19,26,24,1,12,0,0,0.00,0.00,6,2,62374.50,10395.75,180,25,97029.00,539.05,8484,1132,270215.40,31.85,22702,3015,374583.00,16.50,56399,7354,580909.70,10.30
3459,10/06/2015,1,20,37,38,2,11,18,35,1,0,1000000.00,1000000.00,10,0,64498.00,6449.80,249,29,100334.55,402.95,11373,1538,279775.80,24.60,24077,3460,386435.85,16.05,51585,7227,600965.25,11.65
3457,03/06/2015,31,38,37,3,21,36,4,1,1,1,1000000.00,1000000.00,7,2,67419.80,9631.40,216,37,104878.80,485.55,10348,1511,292331.00,28.25,24396,3524,404973.60,16.60,64172,8847,628885.60,9.80
3455,27/05/2015,20,45,42,32,34,5,36,38,0,0,0.00,0.00,13,1,61805.90,4754.30,153,36,96145.20,628.40,7985,1289,267896.75,33.55,20900,3188,370975.00,17.75,46964,6257,577657.20,12.30
3453,20/05/2015,16,33,37,19,29,25,41,26,3,1,3000000.00,1000000.00,17,4,190845.40,11226.20,341,44,296874.60,870.60,15878,2510,827243.80,52.10,37335,6147,1146184.50,30.70,68627,12665,1784302.00,26.00
3451,13/05/2015,25,38,32,12,5,9,37,28,2,0,2000000.00,1000000.00,13,3,61613.50,4739.50,188,22,95842.40,509.80,10768,1320,267046.40,24.80,24670,3275,370050.00,15.00,47618,6509,576177.80,12.10
3449,06/05/2015,24,2,39,6,33,26,16,37,1,0,1000000.00,1000000.00,10,2,58959.50,5895.95,179,19,91710.65,512.35,9097,1168,255625.70,28.10,22465,3053,353823.75,15.75,41448,5569,551258.40,13.30
3447,29/04/2015,8,10,29,35,19,43,1,17,1,0,1000000.00,1000000.00,11,2,61665.45,5605.95,218,26,95920.00,440.00,11052,1481,267458.40,24.20,27330,3817,370321.50,13.55,57743,7240,574542.85,9.95
3445,22/04/2015,26,2,23,41,4,11,33,32,0,0,0.00,0.00,11,4,63730.70,5793.70,269,49,99139.95,368.55,11836,2002,276370.60,23.35,24365,3842,382530.50,15.70,45335,7477,593888.50,13.10
3443,15/04/2015,19,22,6,29,31,3,33,24,1,0,1000000.00,1000000.00,11,2,62011.95,5637.45,332,60,96462.60,290.55,13533,1752,268630.05,19.85,26887,3576,372384.95,13.85,49515,6783,579325.50,11.70
3441,08/04/2015,24,33,20,16,30,42,41,1,0,0,0.00,0.00,7,1,61600.35,8800.05,173,18,95824.70,553.90,9168,1333,266788.80,29.10,20628,2983,369241.20,17.90,45304,7127,575360.80,12.70
3439,01/04/2015,21,1,24,31,22,37,5,43,0,0,0.00,0.00,5,4,61055.25,12211.05,144,25,94975.20,659.55,9033,1382,264666.90,29.30,23051,3264,366510.90,15.90,44183,6576,569960.70,12.90
3437,25/03/2015,5,31,36,20,11,9,14,25,1,0,1000000.00,1000000.00,15,1,60077.25,4005.15,221,28,93449.85,422.85,11672,1431,260285.60,22.30,29176,3797,360323.60,12.35,52563,6774,559795.95,10.65
3435,18/03/2015,8,4,26,34,21,25,11,33,0,0,0.00,0.00,9,1,63676.35,7075.15,162,20,99054.90,611.45,10429,1442,275847.05,26.45,28757,3760,382468.10,13.30,59476,7900,594760.00,10.00
3433,11/03/2015,13,21,26,2,45,17,28,30,0,0,0.00,0.00,14,3,64988.70,4642.05,240,51,101088.00,421.20,10553,1650,281765.10,26.70,27518,4147,389379.70,14.15,56500,8507,607375.00,10.75
3431,04/03/2015,1,32,4,26,45,29,36,24,2,0,2000000.00,1000000.00,11,1,65467.60,5951.60,214,34,101842.60,475.90,9448,1452,283912.40,30.05,23413,3960,393338.40,16.80,50163,7907,611988.60,12.20
3429,25/02/2015,34,24,2,35,6,31,4,26,0,0,0.00,0.00,9,1,63726.75,7080.75,139,25,99127.85,713.15,8613,1244,276046.65,32.05,23921,3425,382736.00,16.00,57121,7720,594058.40,10.40
3427,18/02/2015,18,37,10,8,7,42,15,31,2,0,2000000.00,1000000.00,14,0,65655.80,4689.70,222,47,102131.10,460.05,11091,1768,284484.15,25.65,26912,3570,394260.80,14.65,56000,7521,613200.00,10.95
3425,11/02/2015,8,32,38,30,12,26,31,34,0,0,0.00,0.00,7,1,61580.40,8797.20,184,15,95790.40,520.60,9872,1229,267037.60,27.05,23040,3019,369792.00,16.05,44559,6400,574811.10,12.90
3423,04/02/2015,24,27,33,2,34,36,29,43,0,0,0.00,0.00,4,0,70057.00,17514.25,147,28,108978.45,741.35,8548,1169,303454.00,35.50,21923,3039,419825.45,19.15,53044,7630,655093.40,12.35
3421,28/01/2015,4,36,3,24,38,13,10,29,0,0,0.00,0.00,15,3,69363.00,4624.20,150,15,107895.00,719.30,9979,1251,300367.90,30.10,26576,3576,415914.40,15.65,60954,8177,646112.40,10.60
3419,21/01/2015,24,27,45,1,14,43,20,40,2,1,2000000.00,1000000.00,4,1,69776.60,17444.15,172,33,108540.60,631.05,8791,1386,302410.40,34.40,22618,3422,418433.00,18.50,53534,6887,650438.10,12.15
3417,14/01/2015,43,39,36,17,8,44,14,6,1,0,1000000.00,1000000.00,7,0,70228.20,10032.60,137,21,109243.80,797.40,8182,1233,304370.40,37.20,20737,2970,420961.10,20.30,52826,7245,655042.40,12.40
3415,07/01/2015,11,25,26,5,7,15,39,45,6,0,4000000.02,666666.67,14,1,69351.80,4953.70,488,46,107872.40,221.05,17327,1992,300623.45,17.35,28061,3851,416705.85,14.85,39705,6444,647191.50,16.30
3413,31/12/2014,7,14,39,26,25,2,8,6,3,0,3000000.00,1000000.00,9,2,74614.05,8290.45,203,19,116065.25,571.75,11366,1565,323362.70,28.45,29903,3924,447049.85,14.95,72300,8977,697695.00,9.65
3411,24/12/2014,1,7,13,12,14,21,35,38,0,0,0.00,0.00,15,2,75315.00,5021.00,443,44,117151.35,264.45,18403,2124,326653.25,17.75,32724,4163,451591.20,13.80,51369,7163,703755.30,13.70
3409,17/12/2014,13,40,36,25,6,22,41,23,0,0,0.00,0.00,12,3,67170.00,5597.50,225,27,104490.00,464.40,10384,1285,291271.20,28.05,22822,3399,402808.30,17.65,43501,6338,626414.40,14.40
3407,10/12/2014,11,20,7,18,37,19,25,35,0,0,0.00,0.00,13,2,67875.60,5221.20,257,28,105588.45,410.85,13292,1603,294417.80,22.15,29815,3871,406974.75,13.65,53261,6830,633805.90,11.90
3405,03/12/2014,15,43,21,3,32,17,16,24,2,0,2000000.00,1000000.00,12,0,69724.20,5810.35,205,33,108455.25,529.05,10068,1460,302040.00,30.00,22581,3273,418877.55,18.55,56248,7711,649664.40,11.55
3403,26/11/2014,23,44,3,8,45,14,25,36,1,0,1000000.00,1000000.00,8,0,70817.60,8852.20,196,41,110161.80,562.05,10032,1766,306979.20,30.60,24626,3650,424798.50,17.25,49271,6992,660231.40,13.40
3401,19/11/2014,14,3,29,1,42,16,9,23,0,0,0.00,0.00,7,1,72588.60,10369.80,173,26,112917.10,652.70,9870,1444,314359.50,31.85,28721,4212,435123.15,15.15,67303,9958,676395.15,10.05
3399,12/11/2014,12,30,18,20,33,42,4,26,2,0,2000000.00,1000000.00,11,3,70259.20,6387.20,195,36,109287.75,560.45,10131,1458,304436.55,30.05,26799,4010,422084.25,15.75,58856,7822,656244.40,11.15
3397,05/11/2014,13,28,34,43,37,4,21,17,3,0,3000000.00,1000000.00,17,2,69354.05,4079.65,262,37,107878.50,411.75,10952,1715,300632.40,27.45,27440,3630,415716.00,15.15,58556,7671,647043.80,11.05
3395,29/10/2014,41,38,19,32,1,16,42,24,2,0,2000000.00,1000000.00,7,0,67930.10,9704.30,162,22,105672.60,652.30,8133,1164,294414.60,36.20,20494,2981,407830.60,19.90,41452,5870,634215.60,15.30
3393,22/10/2014,16,31,1,21,26,38,25,43,3,0,3000000.00,1000000.00,15,4,72218.25,4814.55,223,37,112336.25,503.75,10819,1461,313210.05,28.95,23681,3448,433362.30,18.30,46258,7027,673053.90,14.55
3391,15/10/2014,42,11,24,19,40,6,10,4,2,0,2000000.00,1000000.00,5,1,67350.50,13470.10,242,30,104761.80,432.90,10660,1341,292084.00,27.40,27170,3485,403474.50,14.85,66900,7804,628860.00,9.40
3389,08/10/2014,15,9,13,33,12,32,17,8,2,0,2000000.00,1000000.00,8,0,68081.60,8510.20,171,19,105908.85,619.35,9159,1232,294919.80,32.20,25473,3235,408841.65,16.05,62281,7938,635266.20,10.20
3387,01/10/2014,22,9,25,20,5,36,44,42,0,0,0.00,0.00,9,2,70362.00,7818.00,261,42,109450.35,419.35,12185,1602,304625.00,25.00,23701,3292,421877.80,17.80,46369,6457,656121.35,14.15
3385,24/09/2014,18,9,8,10,12,2,22,27,2,0,2000000.00,1000000.00,34,4,72644.40,2136.60,463,46,112995.15,244.05,18729,2142,314647.20,16.80,41193,5136,436645.80,10.60,71980,8883,676612.00,9.40
3383,17/09/2014,17,6,7,31,32,26,14,3,1,0,1000000.00,1000000.00,13,3,71853.60,5527.20,179,29,111776.55,624.45,10467,1368,311393.25,29.75,29069,3887,431674.65,14.85,63061,8011,671599.65,10.65
3381,10/09/2014,34,8,42,23,41,25,14,18,2,0,4000000.00,2000000.00,7,2,271467.00,38781.00,319,47,422292.20,1323.80,17973,2822,1177231.50,65.50,46858,7629,1630658.40,34.80,108549,15562,2529191.70,23.30
3379,03/09/2014,17,24,7,32,13,41,26,28,4,1,4000000.00,1000000.00,15,2,75432.00,5028.80,240,38,117336.00,488.90,11459,1603,327154.45,28.55,29327,4150,453102.15,15.45,61131,8378,703006.50,11.50
3377,27/08/2014,9,7,34,44,5,36,19,40,0,0,0.00,0.00,11,1,74421.60,6765.60,179,29,115768.25,646.75,9896,1393,322609.60,32.60,28533,3719,446541.45,15.65,58614,7608,694575.90,11.85
3375,20/08/2014,21,4,18,3,27,6,15,34,3,1,3000000.00,1000000.00,16,3,66940.00,4183.75,377,54,104127.40,276.20,14864,1799,289848.00,19.50,30329,3506,401859.25,13.25,44860,6122,625797.00,13.95
3373,13/08/2014,40,38,35,34,11,36,26,18,0,0,0.00,0.00,12,3,68638.80,5719.90,207,20,106770.60,515.80,10799,1398,297512.45,27.55,22050,3186,412335.00,18.70,53027,7409,641626.70,12.10
3371,06/08/2014,44,1,16,37,29,20,32,6,1,0,1000000.00,1000000.00,9,2,68238.45,7582.05,156,28,106150.20,680.45,8492,1280,295521.60,34.80,22198,3159,409553.10,18.45,44742,6399,637573.50,14.25
3369,30/07/2014,13,31,40,2,25,35,20,43,2,0,2000000.00,1000000.00,15,2,70889.25,4725.95,176,29,110272.80,626.55,9840,1333,307008.00,31.20,24443,3175,425308.20,17.40,46320,7014,662376.00,14.30
3367,23/07/2014,24,34,1,25,6,29,17,45,1,0,1000000.00,1000000.00,8,2,72557.60,9069.70,208,35,112871.20,542.65,10468,1510,314563.40,30.05,24470,3656,435566.00,17.80,44469,7261,678152.25,15.25
3365,16/07/2014,27,36,3,33,25,29,41,43,1,1,1000000.00,1000000.00,5,1,75032.25,15006.45,225,41,116718.75,518.75,10948,1489,325155.60,29.70,24722,3796,449940.40,18.20,48810,7665,700423.50,14.35
3363,09/07/2014,13,12,26,16,39,41,2,40,0,0,0.00,0.00,12,2,77180.40,6431.70,191,26,120062.60,628.60,10014,1516,334467.60,33.40,24916,3756,463437.60,18.60,52695,7641,719286.75,13.65
3361,02/07/2014,4,18,9,27,42,25,45,20,3,1,6000000.00,2000000.00,21,0,255633.00,12173.00,330,52,397650.00,1205.00,20089,3105,1106903.90,55.10,46985,7266,1531711.00,32.60,88206,14475,2381562.00,27.00
3359,25/06/2014,11,45,33,42,34,25,13,23,2,0,2000000.00,1000000.00,6,1,68128.20,11354.70,132,17,105976.20,802.85,7786,1106,295089.40,37.90,22077,2864,408424.50,18.50,69208,8163,636713.60,9.20
3357,18/06/2014,12,28,45,1,31,29,7,8,0,0,0.00,0.00,16,0,73084.00,4567.75,200,21,113690.00,568.45,10319,1468,316793.30,30.70,32777,4226,439211.80,13.40,74386,8867,680631.90,9.15
3355,11/06/2014,38,37,35,17,3,18,23,16,1,1,1000000.00,1000000.00,9,0,68485.95,7609.55,178,41,106533.00,598.50,9108,1357,296920.80,32.60,23747,3068,410823.10,17.30,53665,7139,638613.50,11.90
3353,04/06/2014,32,28,7,26,20,8,40,9,0,0,0.00,0.00,10,2,71710.00,7171.00,194,20,111550.00,575.00,11666,1589,310898.90,26.65,29378,3636,430387.70,14.65,51886,7165,669329.40,12.90
3351,28/05/2014,30,15,27,19,42,32,13,2,0,0,0.00,0.00,9,0,70794.45,7866.05,166,25,110124.40,663.40,9554,1197,306683.40,32.10,25997,3297,425050.95,16.35,61374,7569,659770.50,10.75
3349,21/05/2014,5,33,11,32,40,12,29,15,0,0,0.00,0.00,12,2,71742.60,5978.55,201,35,111595.20,555.20,10428,1568,310754.40,29.80,26111,3542,430831.50,16.50,61096,7706,669001.20,10.95
3347,14/05/2014,3,20,5,9,13,27,25,44,2,0,2000000.00,1000000.00,15,3,71712.00,4780.80,454,45,111547.80,245.70,18213,2151,310531.65,17.05,32361,3948,430401.30,13.30,46999,6228,669735.75,14.25
3345,07/05/2014,23,44,20,11,1,41,17,19,3,1,6000000.00,2000000.00,24,2,266397.60,11099.90,450,66,414405.00,920.90,20139,2757,1153964.70,57.30,52128,7729,1600329.60,30.70,110973,15982,2485795.20,22.40
3343,30/04/2014,22,1,8,14,38,28,7,13,2,1,2000000.00,1000000.00,14,1,66074.40,4719.60,249,37,102787.20,412.80,13185,1627,286114.50,21.70,33646,4317,397022.80,11.80,85151,10358,617344.75,7.25
3341,23/04/2014,11,21,14,39,5,9,34,35,1,1,1000000.00,1000000.00,19,3,65384.70,3441.30,286,35,101715.90,355.65,13201,1491,283161.45,21.45,27041,3473,392094.50,14.50,45393,6619,610535.85,13.45
3339,16/04/2014,22,41,33,19,10,23,12,44,0,0,0.00,0.00,12,1,65770.20,5480.85,170,27,102306.00,601.80,9489,1306,285144.45,30.05,25297,3393,394633.20,15.60,50846,6605,612694.30,12.05
3337,09/04/2014,38,8,16,32,41,44,21,45,1,1,1000000.00,1000000.00,9,1,61328.25,6814.25,196,34,95403.00,486.75,9134,1149,265799.40,29.10,21300,3038,368490.00,17.30,41648,5711,572660.00,13.75
3335,02/04/2014,7,38,6,26,13,34,35,25,2,0,2000000.00,1000000.00,9,2,63409.50,7045.50,209,31,98637.55,471.95,10426,1270,274725.10,26.35,23446,3022,380997.50,16.25,50060,6174,590708.00,11.80
3333,26/03/2014,20,16,43,25,34,11,42,30,0,0,0.00,0.00,16,3,62575.20,3910.95,219,25,97334.55,444.45,10450,1358,271177.50,25.95,22786,2894,375969.00,16.50,44283,6065,584535.60,13.20
3331,19/03/2014,26,13,42,15,30,19,40,1,1,1,1000000.00,1000000.00,11,0,63329.75,5757.25,208,17,98508.80,473.60,11040,1344,274344.00,24.85,24659,3051,379748.60,15.40,53951,5989,590763.45,10.95
3329,12/03/2014,4,33,12,9,22,15,16,10,1,0,1000000.00,1000000.00,10,2,63816.50,6381.65,244,31,99271.40,406.85,11996,1459,276507.80,23.05,28299,3529,383451.45,13.55,56484,6937,595906.20,10.55
3327,05/03/2014,26,22,23,8,35,25,6,39,2,0,2000000.00,1000000.00,6,0,65202.90,10867.15,190,23,101431.50,533.85,11418,1444,282595.50,24.75,25870,3161,390637.00,15.10,46389,6213,607695.90,13.10
3325,26/02/2014,44,3,11,12,19,4,40,45,0,0,0.00,0.00,15,2,65538.75,4369.25,301,43,101948.70,338.70,13956,1605,284004.60,20.35,25330,3320,392615.00,15.50,48225,7274,612457.50,12.70
3323,19/02/2014,14,9,18,4,39,42,15,27,0,0,0.00,0.00,14,0,67309.20,4807.80,177,25,104704.35,591.55,10280,1351,291438.00,28.35,27669,3563,403967.40,14.60,62045,7950,629756.75,10.15
3321,12/02/2014,8,34,36,14,44,28,13,23,1,0,1000000.00,1000000.00,12,0,63507.00,5292.25,202,30,98788.10,489.05,10193,1201,275211.00,27.00,25130,3093,380719.50,15.15,67456,8122,593612.80,8.80
3319,05/02/2014,43,4,30,28,41,45,13,23,2,0,2000000.00,1000000.00,10,2,66477.50,6647.75,201,33,103404.45,514.45,8844,1321,287872.20,32.55,22906,3503,398564.40,17.40,71917,8971,622082.05,8.65
3317,29/01/2014,42,6,32,4,8,18,36,13,0,0,0.00,0.00,12,3,67890.00,5657.50,186,25,105610.80,567.80,11032,1480,294002.80,26.65,29425,3803,407536.25,13.85,58457,7740,634258.45,10.85
3315,22/01/2014,44,3,11,42,22,26,19,21,2,0,4000000.00,2000000.00,25,2,254402.50,10176.10,448,60,395718.40,883.30,21847,3020,1103273.50,50.50,55457,7806,1525067.50,27.50,118556,16372,2371120.00,20.00
3313,15/01/2014,15,24,30,2,16,20,44,9,0,0,0.00,0.00,15,5,64759.50,4317.30,199,23,100733.80,506.20,11367,1320,280764.90,24.70,25806,3293,388380.30,15.05,45144,6254,604929.60,13.40
3311,08/01/2014,21,19,29,5,15,4,9,6,2,0,2000000.00,1000000.00,25,0,66011.25,2640.45,295,25,102689.50,348.10,15395,1800,286347.00,18.60,39391,4286,395879.55,10.05,77856,8497,615062.40,7.90
3309,01/01/2014,24,45,4,29,3,14,11,16,0,0,0.00,0.00,8,1,55259.20,6907.40,139,8,85957.60,618.40,8762,970,239640.70,27.35,24439,2668,331148.45,13.55,54763,5800,514772.20,9.40
3307,25/12/2013,25,33,44,35,30,21,40,22,0,0,0.00,0.00,12,2,62716.80,5226.40,171,25,97555.50,570.50,8953,1190,271723.55,30.35,22737,2950,376297.35,16.55,46597,6042,584792.35,12.55
3305,18/12/2013,38,2,26,4,36,30,24,43,0,0,0.00,0.00,8,0,60978.40,7622.30,140,18,94857.00,677.55,8826,1026,264338.70,29.95,21821,2466,365501.75,16.75,39337,5106,568419.65,14.45
3303,11/12/2013,15,33,22,10,12,23,21,4,1,0,1000000.00,1000000.00,16,1,62258.40,3891.15,165,26,96846.75,586.95,10741,1251,269599.10,25.10,29270,3159,373192.50,12.75,62188,6814,581457.80,9.35
3301,04/12/2013,42,45,17,6,3,35,12,34,0,0,0.00,0.00,6,3,62966.70,10494.45,136,16,97947.20,720.20,7845,999,273006.00,34.80,20969,2803,377442.00,18.00,46040,5977,587010.00,12.75
3299,27/11/2013,14,26,25,35,29,15,23,2,1,0,1000000.00,1000000.00,12,1,63955.80,5329.65,217,35,99483.65,458.45,10299,1412,277043.10,26.90,27351,3335,384281.55,14.05,58254,7025,597103.50,10.25
