Draw number,Draw date,Winning Number 1,Winning Number 2,Winning Number 3,Winning Number 4,Winning Number 5,Winning Number 6,Winning Number 7,Supplementary Number 1,Supplementary Number 2,Division 1 winners,Division 1 winners in WA,Division 1 prize pool,Division 1 amount,Division 2 winners,Division 2 winners in WA,Division 2 prize pool,Division 2 amount,Division 3 winners,Division 3 winners in WA,Division 3 prize pool,Division 3 amount,Division 4 winners,Division 4 winners in WA,Division 4 prize pool,Division 4 amount,Division 5 winners,Division 5 winners in WA,Division 5 prize pool,Division 5 amount,Division 6 winners,Division 6 winners in WA,Division 6 prize pool,Division 6 amount,Division 7 winners,Division 7 winners in WA,Division 7 prize pool,Division 7 amount
382,12/06/2001,41,10,32,43,21,11,,29,12,0,0,1083058.71,0,1,1,162433.45,162433.45,111,22,297796.35,2682.85,5464,1063,514435.6,94.15,13717,2448,649499.95,47.35
381,05/06/2001,34,5,37,25,29,36,,15,26,1,0,1138885.65,1138885.65,4,0,170783.8,42695.95,115,24,313104.75,2722.65,5869,989,540828.35,92.15,16257,2466,682794,42
380,29/05/2001,37,9,20,32,12,33,,43,19,1,0,4068636.54,4068636.54,10,1,232949,23294.9,145,32,427075.75,2945.35,8230,1289,737819.5,89.65,21495,3346,931808.25,43.35
379,22/05/2001,31,20,25,42,24,37,,10,6,0,0,2515805.66,0,6,1,202149.9,33691.65,139,32,370608.75,2666.25,7328,1216,640100.8,87.35,18967,3183,808942.55,42.65
378,15/05/2001,12,27,1,22,30,16,,34,32,0,0,1168444.29,0,4,2,175305.2,43826.3,188,40,321395.4,1709.55,7774,1246,555063.6,71.4,15087,2512,701545.5,46.5
377,08/05/2001,24,10,6,1,18,20,,27,2,2,0,4000000,2000000,13,1,222875.9,17144.3,208,42,408605.6,1964.45,10179,1676,705913.65,69.35,25529,4153,890962.1,34.9
376,01/05/2001,24,22,14,31,23,20,,4,42,0,0,2434405.93,0,3,0,190673.55,63557.85,148,23,349568.6,2361.95,8129,1403,603984.7,74.3,17515,3143,762778.25,43.55
375,24/04/2001,14,42,33,8,31,34,,15,23,0,0,1163518.81,0,2,0,174525.9,87262.95,95,13,319964.75,3368.05,5647,957,552558.95,97.85,14668,2552,698196.8,47.6
374,17/04/2001,28,11,21,31,4,24,,10,39,2,1,3000000,1500000,8,1,195244.4,24405.55,204,35,357948.6,1754.65,9893,1508,618312.5,62.5,20693,3327,781160.75,37.75
373,10/04/2001,15,16,9,8,41,18,,2,25,0,0,1159670.88,0,2,0,173936,86968,125,15,318881.25,2551.05,6509,1096,550661.4,84.6,18579,3033,695783.55,37.45
372,03/04/2001,14,44,29,32,22,11,,45,31,1,1,4045004.78,4045004.78,6,2,223495.8,37249.3,175,25,409745,2341.4,8829,1496,707644.35,80.15,19898,3449,894415.1,44.95
371,27/03/2001,21,4,33,44,41,37,,38,28,0,0,2555377.55,0,6,0,204249.6,34041.6,126,28,374459.4,2971.9,7017,1220,646616.55,92.15,17289,3050,816905.25,47.25
370,20/03/2001,6,8,19,30,44,40,,16,11,0,0,1193447.19,0,8,1,179103.6,22387.95,151,22,328357.05,2174.55,7372,1105,567275.4,76.95,18940,2856,716879,37.85
369,13/03/2001,34,20,26,16,23,37,,28,45,2,0,10000000,5000000,21,3,450565.5,21455.5,361,58,826040.2,2288.2,17670,2506,1426852.5,80.75,42080,6331,1803128,42.85
368,06/03/2001,38,6,31,2,22,11,,34,44,0,0,5793334.12,0,18,3,290981.7,16165.65,231,30,533471.4,2309.4,12618,1653,921744.9,73.05,27694,3841,1164532.7,42.05
367,27/02/2001,12,43,14,24,5,20,,31,35,0,0,3854372.06,0,7,1,220533.6,31504.8,155,36,404309.75,2608.45,8299,1394,698360.85,84.15,20975,3680,881998.75,42.05
366,20/02/2001,27,44,17,30,43,18,,38,34,0,0,2384015.53,0,7,3,188814.15,26973.45,108,15,346161.6,3205.2,6831,1296,598054.05,87.55,18295,3316,755583.5,41.3
365,13/02/2001,28,29,22,34,42,25,,27,5,0,0,1125725.16,0,9,2,168922.35,18769.15,106,23,309689.6,2921.6,6213,1111,534939.3,86.1,17722,2890,676094.3,38.15
364,06/02/2001,35,33,23,20,45,11,,31,25,1,1,3000000,3000000,9,2,207846.9,23094.1,130,31,381049.5,2931.15,7781,1348,658272.6,84.6,21039,3518,831040.5,39.5
363,30/01/2001,37,39,5,14,23,30,,10,13,0,0,0.00,0.00,5,1,170537.00,34107.40,119,19,312648.70,2627.30,6160,1003,539924.00,87.65,17881,2620,682160.15,38.15
362,23/01/2001,19,8,40,37,6,10,,3,22,3,0,3000000,1000000,11,5,184341.85,16758.35,143,18,337959.05,2363.35,7697,1203,583817.45,75.85,20141,3025,737160.6,36.6
361,16/01/2001,7,10,24,44,15,36,,33,8,0,0,1092560.81,0,4,1,163876.2,40969.05,118,24,300439.8,2546.1,6006,987,518918.4,86.4,14813,2285,655475.25,44.25
360,09/01/2001,23,22,18,12,8,9,,29,43,2,0,4000000,2000000,8,1,215409.6,26926.2,227,39,394923.25,1739.75,10273,1625,682127.2,66.4,23715,3636,862040.25,36.35
359,02/01/2001,17,24,38,1,23,19,,25,15,0,0,1962300.4,0,4,1,175218.8,43804.7,107,14,321235.4,3002.2,6526,899,554710,85,17086,2491,700526,41
358,26/12/2000,25,42,39,28,6,11,,20,29,0,0,793677.36,0,3,0,119010.9,39670.3,95,11,218186.5,2296.7,4596,679,376872,82,11492,1703,475768.8,41.4
357,19/12/2000,35,39,5,3,44,12,,17,40,1,0,1094731.82,1094731.82,6,1,164221.5,27370.25,111,23,301070.85,2712.35,6013,941,520124.5,86.5,14581,2292,656874.05,45.05
356,12/12/2000,38,42,7,20,40,29,,14,24,1,0,1128427.55,1128427.55,9,1,169287.3,18809.7,92,16,310362,3373.5,6414,991,536210.4,83.6,15603,2386,677170.2,43.4
355,05/12/2000,29,19,44,7,8,40,,22,13,1,0,3000000,3000000,15,1,198837.75,13255.85,192,42,364540.8,1898.65,8664,1463,629439.6,72.65,24023,3709,795161.3,33.1
354,28/11/2000,34,43,45,11,21,13,,29,6,0,0,1161311.39,0,11,1,174186.65,15835.15,179,30,319344.95,1784.05,7206,1123,551619.3,76.55,20281,3144,696652.35,34.35
353,21/11/2000,19,30,27,24,10,29,,18,20,1,0,3000000,3000000,13,2,216089.9,16622.3,195,20,396162,2031.6,10547,1692,684500.3,64.9,26707,4110,863971.45,32.35
352,14/11/2000,16,33,40,27,28,36,,4,23,0,0,1209608.01,0,5,0,181495,36299,126,28,332740.8,2640.8,6302,1062,574742.4,91.2,17050,2713,726330,42.6
351,07/11/2000,37,33,7,28,31,13,,39,45,1,1,6312948.6,6312948.6,20,2,284654,14232.7,309,41,521870.1,1688.9,13673,1950,901734.35,65.95,29138,4556,1139295.8,39.1
350,31/10/2000,12,35,27,11,13,18,,34,40,0,0,4416275.82,0,8,2,248718.4,31089.8,223,32,455979.25,2044.75,12023,1744,787506.5,65.5,24209,3572,994989.9,41.1
349,24/10/2000,14,29,6,8,3,16,,5,11,0,0,2758166.57,0,15,2,221055,14737,228,27,405270,1777.5,10533,1473,699917.85,66.45,28436,4072,884359.6,31.1
348,17/10/2000,39,22,40,28,20,3,,24,27,0,0,1284514.76,0,8,1,192672.8,24084.1,108,18,353235.6,3270.7,7005,1064,610135.5,87.1,18570,2843,770655,41.5
347,10/10/2000,5,36,3,24,13,29,,45,44,2,0,15000000,7500000,30,3,634728,21157.6,552,70,1163671.2,2108.1,26973,3995,2009488.5,74.5,64722,9591,2540338.5,39.25
346,03/10/2000,40,8,27,12,28,24,,14,13,0,0,8361774.46,0,9,2,418051.8,46450.2,337,57,766422.25,2274.25,17976,2535,1323932.4,73.65,44392,5985,1671358.8,37.65
345,26/09/2000,15,25,7,24,20,41,,19,34,0,0,5574013.38,0,5,1,259140.5,51828.1,161,30,475086.85,2950.85,9421,1347,820569.1,87.1,25204,3871,1037144.6,41.15
344,19/09/2000,43,4,28,6,14,1,,18,36,0,0,3846948.09,0,9,1,209315.7,23257.3,154,36,383744.9,2491.85,8036,1438,662970,82.5,20234,3517,837687.6,41.4
343,12/09/2000,24,9,21,44,42,14,,26,6,0,0,2452071.53,0,6,0,195679.8,32613.3,115,19,358748.25,3119.55,6953,1107,619512.3,89.1,18374,3135,782732.4,42.6
342,05/09/2000,27,29,1,17,30,31,,45,41,0,0,1147413.99,0,7,3,172174.8,24596.4,144,21,315655.2,2192.05,7137,1084,545266.8,76.4,14771,2263,689067.15,46.65
341,29/08/2000,37,31,3,18,28,27,,16,41,1,0,1140954.03,1140954.03,8,2,171108.4,21388.55,140,23,313698,2240.7,7503,1017,541716.6,72.2,16178,2393,684329.4,42.3
340,22/08/2000,44,29,30,9,45,10,,25,3,1,0,4057231.13,4057231.13,7,1,237488.3,33926.9,167,21,435394.05,2607.15,8951,1367,751884,84,22629,3718,950418,42
339,15/08/2000,19,25,15,12,39,6,,17,5,0,0,2474276.9,0,10,1,198423.5,19842.35,174,33,363773.1,2090.65,8974,1381,628180,70,22889,3631,794248.3,34.7
338,08/08/2000,17,30,32,35,11,42,,27,22,0,0,1151843.8,0,10,1,172799.5,17279.95,125,11,316800,2534.4,6213,1022,547054.65,88.05,17462,2741,691495.2,39.6
337,01/08/2000,27,28,35,23,40,39,,17,42,1,0,6000000,6000000,22,2,312174.5,14189.75,209,27,572315.15,2738.35,12249,1894,988494.3,80.7,30769,4380,1249221.4,40.6
336,25/07/2000,23,36,19,41,16,8,,3,32,0,0,3902487.95,0,15,3,242232.75,16148.85,197,34,444097.1,2254.3,10063,1565,767303.75,76.25,24765,3974,968311.5,39.1
335,18/07/2000,33,24,38,4,2,10,,39,25,0,0,2287222.72,0,9,1,181975.95,20219.55,120,16,333624,2780.2,6286,968,576111.9,91.65,15124,2313,728220.6,48.15
334,11/07/2000,14,4,16,18,32,35,,39,28,0,0,1074220.48,0,8,0,161149.6,20143.7,132,8,295442.4,2238.2,6190,912,510365.5,82.45,16056,2495,644648.4,40.15
333,04/07/2000,38,10,20,40,41,21,,43,25,2,0,1076521.6,538260.8,1,0,161507.7,161507.7,118,10,296097.4,2509.3,6128,882,511381.6,83.45,14065,2222,646286.75,45.95
332,27/06/2000,13,28,27,23,14,19,,31,17,4,2,1120637.56,280159.39,14,1,168140.7,12010.05,192,30,308256,1605.5,9257,1321,532277.5,57.5,21781,3152,673032.9,30.9
331,20/06/2000,23,39,13,25,19,35,,34,43,1,0,4000000,4000000,13,2,222385.8,17106.6,293,35,407709.5,1391.5,11119,1819,704388.65,63.35,22720,3654,889488,39.15
330,13/06/2000,1,42,9,4,38,10,,22,20,0,0,2333920.39,0,11,2,183570.75,16688.25,115,18,336547.5,2926.5,6488,1010,581324.8,89.6,18179,2756,734431.6,40.4
329,06/06/2000,39,41,6,42,43,27,,11,38,0,0,1110286.14,0,5,1,166614.5,33322.9,121,23,305458.45,2524.45,6511,957,527716.55,81.05,15972,2479,666831,41.75
328,30/05/2000,35,39,45,36,9,34,,23,3,1,0,1149066.75,1149066.75,4,1,172370.6,43092.65,87,19,316014.45,3632.35,7036,1186,545993.6,77.6,15527,2550,689398.8,44.4
327,23/05/2000,43,19,32,41,7,45,,26,18,1,0,6126997.64,6126997.64,9,3,309398.85,34377.65,233,36,567226.85,2434.45,11450,1686,979547.5,85.55,27097,4062,1236978.05,45.65
326,16/05/2000,10,27,13,28,39,26,,43,44,0,0,4063500.11,0,10,3,237915.5,23791.55,209,27,436183,2087,11011,1472,753152.4,68.4,23801,3563,952040,40
325,09/05/2000,29,45,16,41,31,25,,33,1,0,0,2477530.04,0,8,2,200349.2,25043.65,103,12,367308.3,3566.1,6577,1106,634351.65,96.45,17251,2767,801308.95,46.45
324,02/05/2000,31,22,30,18,14,24,,16,43,0,0,1141692.49,0,13,3,171299.7,13176.9,135,22,314050.5,2326.3,7012,1176,542378.2,77.35,15303,2429,685574.4,44.8
323,25/04/2000,16,25,37,8,39,24,,32,34,1,0,1000000,1000000,10,2,117360,11736,104,7,215160.4,2068.85,4092,548,371553.6,90.8,10969,1658,469473.2,42.8
322,18/04/2000,36,17,11,43,30,4,,8,6,2,0,1117564.22,558782.11,10,6,167640,16764,168,30,307339.2,1829.4,7291,1086,530784.8,72.8,16725,2534,670672.5,40.1
321,11/04/2000,31,37,11,39,17,43,,1,44,2,1,1119695.94,559847.97,8,2,167997.2,20999.65,174,53,307997.4,1770.1,7117,1297,531995.75,74.75,14824,2308,672268.4,45.35
320,04/04/2000,43,5,36,15,19,2,,35,7,1,0,1151681.26,1151681.26,3,1,172768.95,57589.65,157,23,316739.65,2017.45,7619,1174,547044.2,71.8,18632,2762,691247.2,37.1
319,28/03/2000,2,5,19,36,16,27,,44,37,1,0,3000000,3000000,6,1,208845.9,34807.65,199,29,382885.95,1924.05,9689,1373,661274.25,68.25,19699,3081,835237.6,42.4
318,21/03/2000,43,28,17,40,15,36,,39,37,0,0,1162216.3,0,7,1,174299.65,24899.95,124,30,319548,2577,6123,968,551988.45,90.15,14988,2332,696942,46.5
317,14/03/2000,32,41,35,38,29,44,,8,14,10,2,5000000,500000,13,2,239158.4,18396.8,313,38,438450.4,1400.8,9122,1444,757126,83,20138,3199,956555,47.5
316,07/03/2000,38,29,45,19,5,15,,11,22,0,0,2470137.07,0,14,2,198184.7,14156.05,215,19,363339.25,1689.95,9481,1283,627642.2,66.2,22960,3110,793268,34.55
315,29/02/2000,37,20,41,32,12,11,,42,38,0,0,1149488.56,0,3,0,172357.65,57452.55,94,12,315990.4,3361.6,5371,826,545693.6,101.6,13632,2106,689097.6,50.55
314,22/02/2000,39,36,42,33,13,45,,20,29,3,0,1201270.77,400423.59,11,2,180249.85,16386.35,215,37,330455,1537,7086,1196,570777.3,80.55,18126,2877,721414.8,39.8
313,15/02/2000,32,37,7,1,33,22,,4,20,2,0,10000000,5000000,15,4,392720.25,26181.35,254,32,719988.4,2834.6,14159,1842,1243868.15,87.85,35991,4897,1571007.15,43.65
312,08/02/2000,42,19,39,30,45,5,,17,38,0,0,4103314.77,0,7,2,233973.25,33424.75,192,35,428947.2,2234.1,8960,1383,740992,82.7,20577,3340,936253.5,45.5
311,01/02/2000,2,42,25,10,15,45,,39,19,0,0,2543926.99,0,11,0,202556.75,18414.25,138,26,371351.1,2690.95,7703,1180,641274.75,83.25,18995,2690,810136.75,42.65
310,25/01/2000,41,27,8,29,7,10,,17,43,0,0,1193296.19,0,11,1,178978.25,16270.75,106,24,328128.3,3095.55,7384,1136,566722,76.75,19321,2893,715843.05,37.05
309,18/01/2000,36,39,40,27,35,18,,4,13,2,0,5000000,2500000,10,1,246994.5,24699.45,184,33,452824,2461,9559,1427,781926.2,81.8,23824,3396,987504.8,41.45
308,11/01/2000,20,5,17,33,27,35,,37,43,0,0,2399490.65,0,11,2,196998.45,17908.95,147,20,361164.3,2456.9,8221,1186,623973.9,75.9,20264,3005,788269.6,38.9
307,04/01/2000,7,13,41,42,3,14,,38,34,0,0,1086589.8,0,5,1,163029.5,32605.9,110,14,298886.5,2717.15,6122,935,516390.7,84.35,14841,2210,652261.95,43.95
306,28/12/1999,20,5,36,35,11,8,,14,32,1,0,3000000,3000000,8,0,162042,20255.25,131,11,297075.25,2267.75,7118,1061,513207.8,72.1,15980,2318,647989,40.55
305,21/12/1999,30,37,12,25,27,28,,43,15,0,0,1170442.98,0,5,0,175551,35110.2,149,19,321840,2160,8270,1242,555744,67.2,18360,2526,702270,38.25
304,14/12/1999,34,45,39,15,28,9,,26,33,1,0,5000000,5000000,10,2,254414,25441.4,210,37,466431,2221.1,9763,1342,805447.5,82.5,22896,3653,1017727.2,44.45
303,07/12/1999,41,45,26,34,4,8,,7,42,0,0,2521754.72,0,7,2,200905.6,28700.8,105,14,368329.5,3507.9,6386,1092,636045.6,99.6,16529,2594,803309.4,48.6
302,30/11/1999,34,19,27,24,7,21,,20,13,0,0,1181918.08,0,17,2,177235.2,10425.6,183,26,324934.8,1775.6,9303,1363,561436.05,60.35,23574,3450,708398.7,30.05
301,23/11/1999,34,21,37,5,7,24,,39,27,1,1,1178329.79,1178329.79,9,1,176728.95,19636.55,161,32,324004.45,2012.45,7288,1187,559718.4,76.8,19879,2900,706698.45,35.55
300,16/11/1999,30,15,26,35,2,44,,19,1,1,0,5000000,5000000,7,0,262347.75,37478.25,186,28,480968.1,2585.85,10171,1492,830970.7,81.7,25832,3710,1048779.2,40.6
299,09/11/1999,8,43,13,10,14,33,,4,27,0,0,2469621.98,0,7,2,204863.4,29266.2,142,22,375582.9,2644.95,7352,1074,648814,88.25,21378,3033,819846.3,38.35
298,02/11/1999,7,1,44,13,9,15,,19,12,0,0,1104338.66,0,15,1,165695.25,11046.35,193,26,303772.35,1573.95,8329,1248,524727,63,21493,3174,663059.05,30.85
297,26/10/1999,14,13,23,20,38,21,,45,2,1,0,3000000,3000000,8,2,213753.2,26719.15,154,12,391883.8,2544.7,8333,1224,677056.25,81.25,19116,2861,855441,44.75
296,19/10/1999,27,29,3,32,26,34,,4,8,0,0,1213142.64,0,3,1,181962.15,60654.05,109,17,333599.95,3060.55,6206,909,576227.1,92.85,16692,2382,727771.2,43.6
295,12/10/1999,29,27,1,12,11,41,,18,40,1,0,10000000,10000000,14,2,476103.6,34007.4,413,63,872854.85,2113.45,19741,3200,1507225.35,76.35,48793,7782,1905366.65,39.05
294,05/10/1999,4,21,39,22,28,40,,26,5,0,0,2472164.26,0,10,5,200255.5,20025.55,149,26,367136,2464,7366,1119,634212.6,86.1,18470,2760,800674.5,43.35
293,28/09/1999,11,40,19,17,45,41,,28,5,0,0,1136851.69,0,6,1,170452.8,28408.8,102,13,312497.4,3063.7,5996,888,539640,90,16440,2373,681438,41.45
292,21/09/1999,36,13,20,17,42,3,,16,12,2,0,1174536,587268,7,0,176193.85,25170.55,138,20,323023.5,2340.75,7056,1037,557776.8,79.05,16589,2617,705032.5,42.5
291,14/09/1999,19,42,36,15,32,23,,25,40,1,0,3000000,3000000,9,3,208361.7,23151.3,156,31,381997.2,2448.7,7867,1211,659647.95,83.85,18955,2871,833072.25,43.95
290,07/09/1999,34,20,31,42,4,3,,16,25,0,0,1234177.92,0,6,2,185166.9,30861.15,155,22,339473.25,2190.15,6380,934,586322,91.9,15357,2365,740975.25,48.25
289,31/08/1999,35,39,26,7,38,15,,3,33,1,1,1192501.73,1192501.73,4,0,178822.4,44705.6,123,22,327838.05,2665.35,6250,970,566250,90.6,16550,2447,714960,43.2
288,24/08/1999,20,6,22,35,25,10,,31,36,1,0,1201941.78,1201941.78,11,4,180302.65,16391.15,181,26,330551.25,1826.25,8500,1102,570775,67.15,17554,2397,721469.4,41.1
287,17/08/1999,18,35,27,28,25,30,,16,17,1,1,1240256.44,1240256.44,10,0,186008,18600.8,154,23,341017.6,2214.4,8632,1271,589134,68.25,19469,2789,743715.8,38.2
286,10/08/1999,27,18,9,5,32,24,,35,10,2,0,10000000,5000000,27,3,529430.85,19608.55,476,45,970611.6,2039.1,22777,3001,1676387.2,73.6,53469,7470,2117372.4,39.6
285,03/08/1999,16,29,9,36,45,7,,41,38,0,0,4312078.07,0,11,1,258986.2,23544.2,173,25,474807.15,2744.55,10004,1486,820328,82,22040,3377,1035880,47
284,27/07/1999,4,29,32,3,22,23,,40,21
283,20/07/1999,41,45,11,18,14,16,,29,40,0,0,1192910.76,0,6,0,178986,29831,106,19,328138.9,3095.65,5734,982,566805.9,98.85,15420,2355,716259,46.45
282,13/07/1999,35,1,6,19,12,26,,2,23,1,0,3000000,3000000,15,2,218353.5,14556.9,200,31,400310,2001.55,9881,1349,691670,70,25501,3592,873409.25,34.25
281,06/07/1999,26,42,36,11,33,28,,43,29,0,0,1185664.15,0,7,1,177838.85,25405.55,123,12,326036.1,2650.7,6904,960,563021.2,81.55,16979,2626,711420.1,41.9
280,29/06/1999,5,9,12,23,15,39,,19,2,1,0,1228316.75,1228316.75,6,3,184168.2,30694.7,151,26,337643.55,2236.05,8520,1203,583194,68.45,23113,3053,736149.05,31.85
279,22/06/1999,27,26,25,15,8,18,,36,31,2,1,3000000,1500000,9,1,223789.05,24865.45,175,34,410278.75,2344.45,9956,1512,708867.2,71.2,22514,3514,894931.5,39.75
278,15/06/1999,3,35,12,11,17,13,,18,39,0,0,1143254.02,0,7,1,171553.2,24507.6,143,25,314514.2,2199.4,8202,1328,543382.5,66.25,18210,2782,686517,37.7
277,08/06/1999,30,1,29,15,20,4,,45,5,1,0,5000000.00,5000000.00,27,2,267251.40,9898.20,256,24,489958.40,1913.90,11836,1387,846274.00,71.50,31962,4041,1069128.90,33.45
276,01/06/1999,9,24,13,4,40,22,,26,42,0,0,2512977.83,0,15,2,200213.25,13347.55,215,25,367058.75,1707.25,9444,1322,634164.6,67.15,19039,2608,800589.95,42.05
275,25/05/1999,40,23,1,17,26,31,,28,20,0,0,1178116.07,0,4,0,176697.4,44174.35,137,28,323943.35,2364.55,6441,945,559400.85,86.85,16611,2414,706798.05,42.55
274,18/05/1999,4,1,29,28,35,14,,21,31,1,0,3000000,3000000,4,0,210720.8,52680.2,186,24,386322,2077,8834,1303,667408.7,75.55,25397,3602,843180.4,33.2
273,11/05/1999,9,36,41,45,15,39,,14,2,0,0,1192415.52,0,5,2,178815.75,35763.15,105,19,327831,3122.2,6154,1013,566168,92,14034,2368,715032.3,50.95
272,04/05/1999,23,34,30,18,27,9,,6,32,2,0,1173143.76,586571.88,9,1,175987.8,19554.2,172,25,322646.2,1875.85,7964,1176,557480,70,17933,2594,703870.25,39.25
271,27/04/1999,21,25,38,4,12,7,,28,37,1,1,1124956.13,1124956.13,8,1,168749.2,21093.65,172,37,309376.4,1798.7,7545,1045,534186,70.8,19101,2619,675220.35,35.35
270,20/04/1999,41,37,17,38,9,11,,25,43,1,0,3000000,3000000,11,3,210257.3,19114.3,117,21,385474.05,3294.65,7363,1163,665983.35,90.45,21203,3008,840698.95,39.65
269,13/04/1999,6,13,12,40,16,43,,30,11,0,0,1172100.44,0,7,3,175785.75,25112.25,105,14,322271.25,3069.25,5771,866,556612.95,96.45,17001,2569,702991.35,41.35
268,06/04/1999,16,23,17,11,18,12,,30,37,1,0,1163976.53,1163976.53,3,1,174619.35,58206.45,196,40,320136.6,1633.35,8012,1120,552828,69,17940,2559,698763,38.95
267,30/03/1999,43,27,45,28,30,13,,39,40,1,0,5000000,5000000,15,2,295401,19693.4,267,41,541569.45,2028.35,12392,1906,935596,75.5,29088,4350,1180972.8,40.6
266,23/03/1999,29,34,15,2,20,19,,31,13,0,0,2698104.64,0,8,1,227728.4,28466.05,214,41,417503.3,1950.95,10171,1419,721123.9,70.9,23950,3309,911297.5,38.05
265,16/03/1999,6,31,14,11,38,8,,27,24,0,0,1180286.62,0,11,1,176972.95,16088.45,112,14,324452.8,2896.9,7027,972,560403.25,79.75,19250,2759,707437.5,36.75
264,09/03/1999,37,43,24,17,36,21,,27,15,1,0,5000000,5000000,9,2,252783,28087,172,26,463436.8,2694.4,9045,1498,800482.5,88.5,26527,4151,1010678.7,38.1
263,02/03/1999,23,31,39,40,12,13,,37,4,0,0,2513549.12,0,11,4,201117.95,18283.45,187,21,368717.25,1971.75,8072,1163,636880.8,78.9,19386,2709,804519,41.5
262,23/02/1999,3,38,1,25,41,34,,10,44,0,0,1172819.92,0,9,1,175908.6,19545.4,107,12,322498,3014,4976,802,557063.2,111.95,14672,2235,703522.4,47.95
261,16/02/1999,25,39,21,31,13,10,,16,12,1,0,1195948.61,1195948.61,4,0,179463.6,44865.9,157,24,329017.05,2095.65,7237,1041,568466.35,78.55,17347,2520,17347,41.4
260,09/02/1999,40,22,10,16,8,2,,32,4,1,0,3000000,3000000,18,1,204211.8,11345.1,192,30,374390.4,1949.95,8995,1202,646740.5,71.9,24816,3307,24816,32.9
259,02/02/1999,28,11,4,26,34,38,,35,30,0,0,1221361.91,0,5,1,183142.25,36628.45,157,29,335760.2,2138.6,8166,1103,579786,71,18972,2764,18972,38.6
258,26/01/1999,31,5,27,16,8,23,,32,44,1,0,3000000,3000000,10,0,180869.5,18086.95,185,21,331594,1792.4,8598,1202,572626.8,66.6,17272,2639,17272,41.9
257,19/01/1999,43,2,27,16,14,19,,21,11,0,0,1208917.58,0,4,1,181267.2,45316.8,137,25,332320.9,2425.7,7095,1058,573985.5,80.9,21728,2922,21728,33.35
256,12/01/1999,15,3,1,35,39,17,,20,40,1,0,3000000,3000000,2,0,206077.8,103038.9,147,13,377812.05,2570.15,7396,1094,652697,88.25,18349,2550,18349,44.9
255,05/01/1999,38,1,32,26,23,37,,29,21,0,0,1174132.95,0,5,0,176158.75,35231.75,91,11,322959,3549,5536,912,557752,100.75,14826,2263,14826,47.55
254,29/12/1998,40,3,4,9,37,34,,29,11,1,0,1198564.94,1198564.94,5,0,179770,35954,113,19,329575.8,2916.6,6145,952,569334.25,92.65,17492,2650,17492,41.1
253,22/12/1998,36,28,17,27,2,30,,7,39,2,0,3000000,1500000,9,1,223341.3,24815.7,149,22,409459.45,2748.05,8866,1261,707063.5,79.75,24127,3451,24127,37.05
252,15/12/1998,12,37,26,23,17,40,,3,15,0,0,1220896.72,0,5,0,183112.25,36622.45,149,15,335704.45,2253.05,7047,1042,579968.1,82.3,17289,2536,17289,42.35
251,08/12/1998,40,37,27,3,22,32,,41,5,1,0,5000000,5000000,10,1,255128.5,25512.85,186,20,467734.2,2514.7,9657,1276,807808.05,83.65,22776,3325,22776,44.8
250,01/12/1998,20,29,9,25,26,35,,4,22,0,0,2697560.31,0,3,0,217635.9,72545.3,163,18,398999.55,2447.85,8780,1173,689230,78.5,22877,3075,870469.85,38.05
249,24/11/1998,38,44,3,19,11,35,,43,23,0,0,1246631.2,0,20,2,186954,9347.7,200,28,342750,1713.75,10281,1456,592185.6,57.6,20994,3083,747386.4,35.6
248,17/11/1998,9,19,22,30,36,42,,16,17,1,1,1313246.62,1313246.62,13,2,197035.8,15156.6,155,16,361235.25,2330.55,8535,1186,623908.5,73.1,19092,2949,788499.6,41.3
247,10/11/1998,16,1,7,34,12,23,,10,8,3,0,10000000,3333333,18,2,456144,25341,360,37,836262,2322,18339,2235,1444196,78,49675,5889,49675,36
246,03/11/1998,7,14,15,24,30,44,,5,27
245,27/10/1998,6,18,26,37,41,42,,24,25
244,20/10/1998,1,9,11,29,33,42,,28,39
243,13/10/1998,8,9,20,21,26,44,,38,42
242,06/10/1998,5,8,21,27,32,33,,29,36
241,29/09/1998,2,14,15,20,35,39,,1,16
240,22/09/1998,1,16,17,24,27,35,,7,8
239,15/09/1998,3,16,21,31,34,44,,14,32
238,08/09/1998,1,3,4,26,27,31,,14,44
237,01/09/1998,1,12,19,23,28,29,,11,44
236,25/08/1998,1,27,29,32,33,37,,10,12
235,18/08/1998,8,10,18,29,30,39,,20,28
234,11/08/1998,2,11,26,27,28,31,,10,24
233,04/08/1998,1,10,13,30,32,41,,5,9
232,28/07/1998,5,17,20,23,24,37,,12,25
231,21/07/1998,12,24,29,36,38,43,,10,15
230,14/07/1998,2,9,26,28,38,43,,15,18
229,07/07/1998,1,12,15,16,28,40,,25,26
228,30/06/1998,13,25,31,37,38,44,,18,33
227,23/06/1998,8,27,33,36,42,45,,15,17
226,16/06/1998,3,7,8,23,25,26,,1,38
225,09/06/1998,7,9,13,15,40,42,,16,39
224,02/06/1998,1,7,22,29,34,44,,35,36
223,26/05/1998,2,12,25,26,28,37,,1,35
222,19/05/1998,11,17,19,30,32,34,,15,33
221,12/05/1998,1,17,21,28,34,44,,3,38
220,05/05/1998,6,7,13,28,30,40,,1,27
219,28/04/1998,4,13,14,16,18,32,,20,36
218,21/04/1998,21,24,27,39,43,44,,29,42
217,14/04/1998,15,18,25,28,41,45,,2,22
216,07/04/1998,7,15,17,22,30,45,,23,29
215,31/03/1998,8,28,29,30,34,43,,35,37
