Draw number,Draw date,Winning Number 1,Winning Number 2,Winning Number 3,Winning Number 4,Winning Number 5,Winning Number 6,Supplementary Number 1,Supplementary Number 2,Division 1 winners,Division 1 winners in WA,Division 1 prize pool,Division 1 amount,Division 2 winners,Division 2 winners in WA,Division 2 prize pool,Division 2 amount,Division 3 winners,Division 3 winners in WA,Division 3 prize pool,Division 3 amount,Division 4 winners,Division 4 winners in WA,Division 4 prize pool,Division 4 amount,Division 5 winners,Division 5 winners in WA,Division 5 prize pool,Division 5 amount,Division 6 winners,Division 6 winners in WA,Division 6 prize pool,Division 6 amount
2259,15/03/2003,42,1,13,35,8,24,21,37,3,0,3169774.5,1056591.5,72,18,810687.6,11259.55,1387,288,1500387.25,1081.75,63968,12027,2552323.2,39.9,155216,28638,4066659.2,26.2
2257,08/03/2003,19,21,30,17,2,41,16,15,5,1,3161331.7,632266.34,58,6,809207.3,13951.85,1068,203,1497656.4,1402.3,61166,11486,2547563.9,41.65,155630,28866,4061943,26.1
2255,01/03/2003,30,15,23,12,36,42,24,22,4,1,3241126.96,810281.74,63,14,828153.9,13145.3,1394,286,1532703,1099.5,67268,12842,2606635,38.75,164107,30865,4151907.1,25.3
2253,22/02/2003,32,15,45,11,40,26,17,2,5,1,3259460.8,651892.16,88,19,833236.8,9468.6,1270,236,1542097.5,1214.25,62411,11804,2624382.55,42.05,160972,30119,4177223.4,25.95
2251,15/02/2003,35,37,43,8,22,31,13,27,11,1,18000000.04,1636363.64,176,34,2008776,11413.5,3021,497,3717793.65,1230.65,158208,25854,6328320,40,431548,68461,10076645.8,23.35
2249,08/02/2003,13,15,26,10,29,14,8,28,6,3,3308061.06,551343.51,91,13,845694.85,9293.35,1526,250,1565141.9,1025.65,77736,13498,2662458,34.25,194987,33619,4240967.25,21.75
2247,01/02/2003,34,16,20,15,29,33,28,12,1,0,3214710.86,3214710.86,79,11,821706.65,10401.35,1252,235,1520741.8,1214.65,59370,10881,2588532,43.6,150313,28045,4118576.2,27.4
2245,25/01/2003,34,7,18,5,42,35,39,28,1,0,3102948.48,3102948.48,49,14,792876.35,16181.15,1076,226,1467395,1363.75,59359,11485,2496045.95,42.05,174329,33578,3974701.2,22.8
2243,18/01/2003,6,7,42,35,20,19,34,40,10,2,3143325.6,314332.56,58,10,804721,13874.5,1281,219,1489354.65,1162.65,66425,12497,2534113.75,38.15,148501,27862,4039227.2,27.2
2241,11/01/2003,10,33,1,9,3,21,13,40,6,1,3137788.8,522964.8,91,16,802351.55,8817.05,1450,270,1484945,1024.1,77314,13889,2528167.8,32.7,192447,33633,4022142.3,20.9
2239,04/01/2003,8,18,30,25,24,27,43,13,3,0,3176345.73,1058781.91,88,13,813199.2,9240.9,1402,256,1505047,1073.5,71782,12833,2562617.4,35.7,177011,32557,4080103.55,23.05
2237,28/12/2002,1,40,4,24,29,6,9,2,18,3,28264125.6,1570229.2,292,37,3468303,11877.75,5162,720,6418947,1243.5,270008,41416,10921823.6,40.45,727955,110369,17398124.5,23.9
2235,21/12/2002,7,34,5,29,43,6,33,11,0,0,3264125.46,0,58,13,835298.6,14401.7,1137,260,1545922.05,1359.65,64052,12661,2629334.6,41.05,176898,33267,4192482.6,23.7
2233,14/12/2002,5,9,28,30,2,42,36,4,7,0,3119298.28,445614.04,76,16,797779.6,10497.1,1360,254,1476484,1085.65,64917,12709,2512287.9,38.7,158781,30978,4001281.2,25.2
2231,07/12/2002,32,35,39,44,23,22,16,31,4,1,3127076.64,781769.16,69,12,798888.9,11578.1,1075,202,1478555,1375.4,56596,11745,2515692.2,44.45,141968,28810,4003497.6,28.2
2229,30/11/2002,12,1,37,41,11,43,32,21,3,1,2860241.43,953413.81,52,6,732061.2,14078.1,1083,203,1354833,1251,58040,12051,2304188,39.7,160129,31673,3674960.55,22.95
2227,23/11/2002,7,21,37,38,22,34,13,2,3,0,2873241.12,957747.04,76,15,733973.8,9657.55,1124,235,1358410.2,1208.55,64077,12769,2309975.85,36.05,180799,35154,3679259.65,20.35
2225,16/11/2002,43,17,39,31,42,22,7,38,5,1,2858144,571628.8,64,17,730854.4,11419.6,1040,234,1352624,1300.6,55374,11986,2300789.7,41.55,154028,31906,3665866.4,23.8
2223,09/11/2002,26,15,31,37,36,41,39,18,6,3,2860979.76,476829.96,49,7,730994.25,14918.25,1183,225,1352878.8,1143.6,58959,11872,2302348.95,39.05,150130,30886,3663172,24.4
2221,02/11/2002,25,34,31,13,9,14,45,44,6,0,2920375.74,486729.29,68,17,746959.6,10984.7,1295,238,1382412.5,1067.5,68003,12979,2352903.8,34.6,149243,30854,3745999.3,25.1
2219,26/10/2002,44,32,31,7,39,40,12,4,4,1,2994003.72,748500.93,61,13,765967.85,12556.85,1187,269,1417634.1,1194.3,60395,12420,2412780.25,39.95,152157,30778,3841964.25,25.25
2217,19/10/2002,8,31,19,21,22,5,34,12,18,4,17000000.1,944444.45,227,40,1860026.65,8193.95,3741,565,3442468.2,920.2,190524,32455,5858613,30.75,474677,80439,9327403.05,19.65
2215,12/10/2002,41,17,1,10,38,29,6,2,5,1,3001566.65,600313.33,75,10,767415,10232.2,1180,217,1420307,1203.65,60898,12479,2417650.6,39.7,157021,30694,3847014.5,24.5
2213,05/10/2002,27,3,8,20,36,1,37,32,6,3,2910685.8,485114.3,60,12,744930,12415.5,1432,306,1378658,962.75,76301,14648,2346255.75,30.75,156722,30095,3737819.7,23.85
2211,28/09/2002,25,37,21,39,22,12,19,6,5,0,2898488.25,579697.65,59,12,741568.05,12568.95,1127,227,1372460.6,1217.8,60711,12121,2334337.95,38.45,171489,32173,3721311.3,21.7
2209,21/09/2002,6,21,5,26,19,7,41,24,7,1,2849291.2,407041.6,84,23,729288,8682,1957,334,1349742.9,689.7,92361,16392,2295170.85,24.85,185388,34849,3661413,19.75
2207,14/09/2002,11,41,23,38,10,28,20,8,4,0,2899003.36,724750.84,75,16,742545,9900.6,1338,306,1374259.8,1027.1,68622,13819,2340010.2,34.1,184503,35788,3726960.6,20.2
2205,07/09/2002,45,7,20,35,22,3,40,32,11,3,2981271.04,271024.64,75,12,761820,10157.6,1617,355,1409943.15,871.95,75965,14675,2400494,31.6,166314,32275,3816906.3,22.95
2203,31/08/2002,31,16,2,35,10,40,4,9,7,1,3118031.14,445433.02,63,12,798509.25,12674.75,1347,250,1477861.05,1097.15,65950,12877,2515992.5,38.15,167684,32289,4007647.6,23.9
2201,24/08/2002,3,39,31,12,35,45,20,44,16,4,17000000,1062500,167,31,1989437.6,11912.8,3353,583,3681929.3,1098.1,175288,29639,6266546,35.75,425088,69978,9968313.6,23.45
2199,17/08/2002,9,15,26,19,23,20,40,33,19,9,3041748.57,160092.03,84,12,777617.4,9257.35,1852,310,1439189.2,777.1,83714,15632,2448634.5,29.25,176826,34130,3899013.3,22.05
2197,10/08/2002,28,19,5,29,39,41,43,33,5,0,2921498.8,584299.76,91,24,747583.2,8215.2,1533,303,1383609.15,902.55,72076,14449,2353281.4,32.65,167125,34332,3751956.25,22.45
2195,03/08/2002,2,8,11,27,21,41,18,6,8,2,2949488.32,368686.04,86,17,756000.2,8790.7,1773,351,1399162.95,789.15,85099,16271,2382772,28,200326,37758,3796177.7,18.95
2193,27/07/2002,19,13,6,27,36,1,44,17,9,2,2902669.02,322518.78,116,25,741831.6,6395.1,1904,308,1372974.4,721.1,87768,16627,2334628.8,26.6,185074,35677,3719987.4,20.1
2191,20/07/2002,6,44,11,21,8,39,30,17,8,3,2935862.8,366982.85,84,21,750506.4,8934.6,1293,257,1389005.25,1074.25,68644,13133,2364785.8,34.45,170587,33283,3761443.35,22.05
2189,13/07/2002,7,23,20,17,42,27,4,29,8,0,2954218.8,369277.35,115,22,754451.75,6560.45,1785,349,1396316.25,782.25,88494,16682,2376063.9,26.85,205965,39721,3779457.75,18.35
2187,06/07/2002,14,25,33,43,45,10,26,3,3,0,3030592.98,1010197.66,56,13,774127.2,13823.7,1049,213,1432724.2,1365.8,58459,11940,2437740.3,41.7,155782,31745,3878971.8,24.9
2185,29/06/2002,3,5,38,30,2,29,22,28,22,4,20000000.02,909090.91,220,41,2371677,10780.35,3924,676,4389386.4,1118.6,207341,35677,7464276,36,537613,93057,11881247.3,22.1
2183,22/06/2002,45,5,31,17,43,36,24,41,2,0,3068877.96,1534438.98,78,17,785245.5,10067.25,1118,247,1453288.2,1299.9,63704,12677,2471715.2,38.8,160528,31644,3940962.4,24.55
2181,15/06/2002,2,34,45,30,17,27,39,11,4,1,2861451.36,715362.84,70,13,732686.5,10466.95,1126,239,1356041.8,1204.3,60795,12242,2307170.25,37.95,164575,32280,3678251.25,22.35
2179,08/06/2002,8,18,33,30,7,31,32,38,3,0,2858464.98,952821.66,62,12,731541.1,11799.05,1214,210,1353913.5,1115.25,65850,12492,2304750,35,150403,29455,3669833.2,24.4
2177,01/06/2002,34,14,23,22,6,17,24,8,9,1,2861452.98,317939.22,69,9,731193,10597,1259,234,1353236.15,1074.85,65959,13054,2301969.1,34.9,167374,33281,3665490.6,21.9
2175,25/05/2002,21,6,5,27,22,8,10,40,5,1,2860665.45,572133.09,90,19,730422,8115.8,1646,305,1351859.8,821.3,78775,14999,2300230,29.2,196173,37258,3658626.45,18.65
2173,18/05/2002,40,36,10,32,38,39,30,28,5,1,2909831.35,581966.27,66,15,743473.5,11264.75,1179,231,1375951.95,1167.05,63451,12267,2341341.9,36.9,155250,30683,3726000,24
2171,11/05/2002,8,2,23,17,33,25,43,11,7,1,2996541.45,428077.35,105,12,766710,7302,1682,316,1419019.3,843.65,82460,15203,2416078,29.3,203983,39229,3845079.55,18.85
2169,04/05/2002,22,27,8,40,30,1,44,6,7,1,2917665.94,416809.42,58,11,746480.3,12870.35,1491,253,1381560.6,926.6,71401,13267,2349092.9,32.9,164329,31677,3746701.2,22.8
2167,27/04/2002,40,28,34,32,8,24,36,37,2,0,2958279.5,1479139.75,71,18,756721.55,10658.05,1630,343,1400496,859.2,82002,16115,2382158.1,29.05,157539,31232,3796689.9,24.1
2165,20/04/2002,40,14,5,32,22,35,8,16,13,0,16000000.12,1230769.24,185,27,1873189.75,10125.35,3059,467,3466764.7,1133.3,159418,26363,5898466,37,403518,67758,9401969.4,23.3
2163,13/04/2002,21,17,26,40,32,4,15,31,7,2,2983329.93,426189.99,72,12,761972.4,10582.95,1394,268,1410240.1,1011.65,67032,12935,2399745.6,35.8,159726,30653,3817451.4,23.9
2161,06/04/2002,31,15,3,29,45,36,43,2,6,1,2828336.4,471389.4,60,12,722895,12048.25,1234,232,1337902.8,1084.2,62684,12566,2275429.2,36.3,162552,32842,3624909.6,22.3
2159,30/03/2002,31,45,40,32,26,36,38,27,3,0,2875560.93,958520.31,80,15,735608,9195.1,1111,238,1361419.4,1225.4,56764,11975,2315971.2,40.8,144449,30634,3690671.95,25.55
2157,23/03/2002,7,42,4,8,21,1,36,41,4,1,2826866.48,706716.62,77,17,722583.4,9384.2,1304,293,1337317.2,1025.55,76461,15156,2274714.75,29.75,157881,32040,3623368.95,22.95
2155,16/03/2002,25,43,36,7,27,1,35,11,1,1,2841444.2,2841444.2,78,11,726667.5,9316.25,1331,291,1344908.95,1010.45,68027,13452,2289108.55,33.65,185901,35852,3643659.6,19.6
2153,09/03/2002,45,44,42,10,25,38,22,14,6,1,2851010.88,475168.48,45,6,728946,16198.8,1039,231,1349089.55,1298.45,57975,12311,2295810,39.6,140305,28757,3654945.25,26.05
2151,02/03/2002,14,12,19,22,24,9,32,30,10,3,2937753.5,293775.35,61,12,750571.45,12304.45,1731,333,1389127.5,802.5,82261,15256,2365003.75,28.75,176530,34611,3760089,21.3
2149,23/02/2002,13,4,16,41,34,19,7,9,4,0,14000000,3500000,183,31,1758602.55,9609.85,2772,464,3254743.8,1174.15,154836,27509,5535387,35.75,433071,76083,8812994.85,20.35
2147,16/02/2002,17,37,28,26,14,41,23,29,5,0,2936461.3,587292.26,59,17,749745.45,12707.55,1249,275,1387576.55,1110.95,62264,12604,2359805.6,37.9,163333,33102,3756659,23
2145,09/02/2002,39,12,11,41,42,37,33,20,6,1,2844735.3,474122.55,48,14,728390.4,15174.8,905,185,1348042.75,1489.55,55441,12094,2295257.4,41.4,142776,30402,3655065.6,25.6
2143,02/02/2002,23,19,6,1,36,7,41,37,2,2,2849003.62,1424501.81,84,20,728700,8675,1797,319,1348648.5,750.5,85726,16211,2293170.5,26.75,161795,33119,3656567,22.6
2141,26/01/2002,43,24,22,11,2,9,37,29,4,2,2815690.52,703922.63,70,22,719614,10280.2,1270,257,1331849,1048.7,66994,13500,2267746.9,33.85,170075,35184,3605590,21.2
2139,19/01/2002,36,22,32,37,11,18,13,12,8,2,2844921.6,355615.2,85,21,727442.75,8558.15,1225,249,1346336.25,1099.05,66372,13465,2289834,34.5,177990,35212,3648795,20.5
2137,12/01/2002,2,30,14,43,1,20,41,21,8,1,2848235.76,356029.47,53,11,727671.45,13729.65,1196,221,1346755.8,1126.05,61423,12383,2291077.9,37.3,141357,28972,3647010.6,25.8
2135,05/01/2002,7,35,9,23,24,44,26,2,6,3,2852491.44,475415.24,73,17,730014.6,10000.2,1326,243,1351061.4,1018.9,66426,12930,2298339.6,34.6,168841,33535,3663849.7,21.7
2133,29/12/2001,38,40,32,10,26,2,16,17,25,5,23000000,920000,329,61,3254122.55,9890.95,5260,971,6022437,1144.95,276076,50723,10242419.6,37.1,699725,128330,16303592.5,23.3
2131,22/12/2001,23,6,7,33,38,1,5,16,3,1,3050665.32,1016888.44,72,19,779828.4,10830.95,1294,267,1443262.9,1115.35,67507,13248,2457254.8,36.4,176443,34852,3908212.45,22.15
2129,15/12/2001,12,32,17,41,16,45,1,42,6,2,2763988.92,460664.82,77,16,707506.8,9188.4,1068,224,1309421.4,1226.05,54265,11498,2227578.25,41.05,134011,28533,3551291.5,26.5
2127,08/12/2001,25,26,35,39,29,12,17,38,4,1,2797369.48,699342.37,64,13,715459.2,11179.05,1289,265,1324125.25,1027.25,65067,13406,2254571.55,34.65,152312,31124,3586947.6,23.55
2125,01/12/2001,29,22,18,21,7,5,40,23,12,0,2797587.36,233132.28,75,8,716445,9552.6,1699,295,1325984.55,780.45,83626,15808,2257902,27,179317,33948,3595305.85,20.05
2123,24/11/2001,17,28,38,3,11,16,34,7,3,1,2823093.9,941031.3,81,9,720620.55,8896.55,1373,238,1333663.55,971.35,71670,13880,2268355.5,31.65,197798,37997,3609813.5,18.25
2121,17/11/2001,44,16,18,28,14,4,33,7,9,1,2832901.47,314766.83,90,17,725184,8057.6,1738,348,1342170.5,772.25,73790,14246,2283800.5,30.95,175403,33751,3639612.25,20.75
2119,10/11/2001,35,42,9,8,3,18,40,44,5,0,2856840.25,571368.05,72,13,730576.8,10146.9,1551,302,1352084.25,871.75,71354,14030,2301166.5,32.25,148319,29317,3663479.3,24.7
2117,03/11/2001,15,7,27,45,4,43,3,21,10,1,2811830.9,281183.09,69,10,718993.8,10420.2,1591,357,1330712.4,836.4,68419,14093,2264668.9,33.1,188253,36944,3605044.95,19.15
2115,27/10/2001,45,37,22,10,14,21,26,4,6,1,2915436.96,485906.16,83,18,745423,8981,1232,224,1379593.6,1119.8,64240,13047,2347972,36.55,172623,35224,3737287.95,21.65
2113,20/10/2001,7,25,13,1,36,41,27,10,16,2,15000000,937500,196,39,1690823.4,8626.65,3638,633,3129225.7,860.15,170495,30430,5327968.75,31.25,417084,76809,8487659.4,20.35
2111,13/10/2001,37,15,20,16,5,11,32,10,4,2,2898762.8,724690.7,80,17,740712,9258.9,1463,301,1370904.15,937.05,72676,14039,2332899.6,32.1,191346,36647,3712112.4,19.4
2109,06/10/2001,42,22,16,8,18,4,9,35,5,1,2786435.15,557287.03,78,12,712335,9132.5,1504,322,1318331.2,876.55,70335,14029,2243686.5,31.9,163811,33242,3571079.8,21.8
2107,29/09/2001,17,14,37,32,30,40,15,19,6,1,2808060.66,468010.11,52,14,718530.8,13817.9,941,185,1329821.2,1413.2,55582,11595,2262187.4,40.7,144229,29372,3605725,25
2105,22/09/2001,26,13,22,34,8,9,11,39,13,1,2794981.67,214998.59,77,24,716015.3,9298.9,1510,306,1325176,877.6,72993,14575,2255483.7,30.9,183896,36691,3595166.8,19.55
2103,15/09/2001,22,15,25,41,35,34,42,28,3,0,2834326.17,944775.39,58,15,724750.6,12495.7,1159,240,1341310.7,1157.3,59256,12497,2281356,38.5,148083,31021,3635437.65,24.55
2101,08/09/2001,27,31,41,3,44,20,4,39,5,1,2946598.2,589319.64,55,15,753219.5,13694.9,1297,290,1394015.6,1074.8,64242,13121,2370529.8,36.9,154825,31202,3777730,24.4
2099,01/09/2001,18,12,29,2,40,23,44,8,9,0,3073524.75,341502.75,92,18,786866.8,8552.9,1594,275,1456278.4,913.6,76964,15179,2478240.8,32.2,186292,36876,3949390.4,21.2
2097,25/08/2001,42,24,39,26,27,18,33,41,13,3,14000000.04,1076923.08,181,34,1634258.05,9029.05,2841,499,3024528.6,1064.6,143089,24967,5144049.55,35.95,343585,62054,8194502.25,23.85
2095,18/08/2001,9,2,35,14,37,12,39,42,2,1,2908110.98,1454055.49,53,11,744528.1,14047.7,1133,242,1377954.6,1216.2,60158,11851,2346162,39,141233,29078,3735612.85,26.45
2093,11/08/2001,44,20,34,31,12,33,29,16,5,0,2756644.3,551328.86,62,14,705284.1,11375.55,1109,219,1305293,1177,57730,11922,2219718.5,38.45,144478,29934,3539711,24.5
2091,04/08/2001,20,4,12,14,3,29,42,15,7,2,2807120.19,401017.17,80,18,718256,8978.2,1818,323,1329321.6,731.2,79077,14828,2261602.2,28.6,158067,31617,3603927.6,22.8
2089,28/07/2001,28,7,23,34,41,14,1,39,9,0,2832014.88,314668.32,71,16,723766.9,10193.9,1747,361,1339512.25,766.75,71866,14398,2278152.2,31.7,158128,32013,3629037.6,22.95
2087,21/07/2001,6,34,19,38,31,36,16,23,5,1,2851736.3,570347.26,66,12,728970,11045,1260,265,1349145,1070.75,65665,12706,2294991.75,34.95,160672,31254,3655288,22.75
2085,14/07/2001,25,30,15,33,17,21,2,20,9,4,2880261.9,320029.1,63,6,737405.55,11704.85,1381,257,1364773.25,988.25,67769,13300,2321088.25,34.25,185591,34925,3702540.45,19.95
2083,07/07/2001,23,41,4,2,18,1,39,16,3,0,2898129.27,966043.09,54,11,741222.9,13726.35,1043,246,1371805.75,1315.25,59197,12048,2335321.65,39.45,148662,30067,3716550,25
2081,30/06/2001,9,2,43,25,3,5,30,37,20,3,20000000,1000000,218,57,2243220,10290,4115,728,4151623.5,1008.9,217935,35762,7061094,32.4,498437,84008,11239754.35,22.55
2079,23/06/2001,1,45,14,22,8,20,4,32,4,0,2915098.6,728774.65,73,14,745844.65,10217.05,1321,249,1380378.95,1044.95,72062,14101,2349221.2,32.6,166287,33816,3741457.5,22.5
2077,16/06/2001,15,42,36,28,17,34,5,19,5,2,2760848.95,552169.79,72,20,706194,9808.25,1124,250,1306987.2,1162.8,58325,12408,2225098.75,38.15,154970,31539,3541064.5,22.85
2075,09/06/2001,5,36,38,20,22,3,13,19,11,4,2791510.7,253773.7,91,23,714409.15,7850.65,1285,278,1322200.75,1028.95,64099,12254,2249874.9,35.1,183839,34981,3584860.5,19.5
2073,02/06/2001,3,23,30,19,12,24,37,40,5,1,2743684,548736.8,88,16,702050.8,7977.85,1558,248,1299294.1,833.95,80778,15098,2209278.3,27.35,164677,32603,3524087.8,21.4
2071,26/05/2001,33,25,45,7,5,26,15,6,3,0,2751301.38,917100.46,74,10,704406,9519,1210,231,1303654,1077.4,69679,14046,2219276.15,31.85,177187,35649,3534880.65,19.95
2069,19/05/2001,5,22,27,30,1,12,3,32,14,2,2802802.8,200200.2,128,20,716768,5599.75,2351,463,1326551.75,564.25,79848,15288,2255706,28.25,176717,34057,3596190.95,20.35
2067,12/05/2001,14,38,17,24,19,20,16,31,5,2,2914318.55,582863.71,66,15,745559.1,11296.35,1143,246,1379829.6,1207.2,64115,13226,2346609,36.6,162319,33049,3741452.95,23.05
2065,05/05/2001,29,32,9,33,31,24,44,45,12,1,16000000.08,1333333.34,169,35,1721045.3,10183.7,2749,468,3185266.3,1158.7,147061,25267,5419197.85,36.85,347186,61760,8627572.1,24.85
2063,28/04/2001,4,12,5,24,36,7,33,15,12,3,2798258.52,233188.21,79,12,716123.15,9064.85,1613,289,1325402.1,821.7,77250,14248,2255700,29.2,169079,32497,3592928.75,21.25
2061,21/04/2001,5,4,45,31,37,28,36,26,9,3,2702796.75,300310.75,45,7,690889.5,15353.1,954,197,1278646.2,1340.3,55870,11451,2176136.5,38.95,141649,29187,3463318.05,24.45
2059,14/04/2001,6,19,23,17,20,7,14,41,3,1,2700999.54,900333.18,79,18,691060.4,8747.6,1535,311,1278962,833.2,77272,15348,2175206.8,28.15,162061,34121,3468105.4,21.4
2057,07/04/2001,10,33,20,27,32,21,18,11,2,0,2628978.82,1314489.41,63,15,671520.15,10659.05,1480,280,1242830,839.75,59072,12536,2114777.6,35.8,157591,32412,3364567.85,21.35
2055,31/03/2001,16,32,37,3,38,7,1,2,5,2,2665646.1,533129.22,58,16,681036,11742,996,201,1260438,1265.5,54697,11580,2144122.4,39.2,131035,27866,3413461.75,26.05
2053,24/03/2001,26,23,45,16,33,30,14,39,10,4,2649944,264994.4,53,14,677130.65,12776.05,1110,229,1253190,1129,56026,11863,2131789.3,38.05,135234,28733,3394373.4,25.1
2051,17/03/2001,1,17,24,32,34,41,11,7,1,0,2704287.3,2704287.3,71,14,690851.3,9730.3,1002,216,1278602.1,1276.05,52346,11441,2174976.3,41.55,144875,29790,3462512.5,23.9
2049,10/03/2001,17,36,4,5,18,29,41,1,5,1,2675222.45,535044.49,68,11,683794.4,10055.8,1350,254,1265557.5,937.45,65296,12588,2154768,33,143671,29268,3426553.35,23.85
2047,03/03/2001,13,40,12,31,8,37,20,5,9,1,2762491.95,306943.55,73,15,706139.95,9673.15,1108,230,1306886,1179.5,61068,12014,2222875.2,36.4,167028,31656,3540993.6,21.2
2045,24/02/2001,13,33,10,6,2,12,4,23,16,1,14000000,875000,195,30,1504902.75,7717.45,2734,514,2785125.8,1018.7,148657,26765,4742158.3,31.9,385786,68205,7542116.3,19.55
2043,17/02/2001,5,26,24,45,37,25,11,17,5,3,2746377.3,549275.46,68,9,702936.4,10337.3,1037,169,1300968.35,1254.55,59140,11811,2214793,37.45,164791,31701,3526527.4,21.4
2041,10/02/2001,11,12,5,29,41,44,42,14,9,0,2642797.62,293644.18,49,10,675205.3,13779.7,1157,228,1249617.85,1080.05,60830,12541,2126008.5,34.95,137563,28464,3384049.8,24.6
2039,03/02/2001,5,20,30,22,40,14,26,39,9,1,2638047.96,293116.44,62,9,674048.5,10871.75,1314,270,1247511.6,949.4,71005,13597,2123049.5,29.9,152841,30602,3377786.1,22.1
2037,27/01/2001,44,39,10,24,37,26,23,3,7,1,2470033.37,352861.91,60,14,632310,10538.5,1019,199,1170270.55,1148.45,51128,11160,1991435.6,38.95,131677,26955,3173415.7,24.1
2035,20/01/2001,9,15,4,27,43,7,34,32,11,4,2607103.51,237009.41,81,19,667525.05,8241.05,1455,337,1235440.5,849.1,73115,15130,2102056.25,28.75,152662,31168,3350930.9,21.95
2033,13/01/2001,39,20,6,24,42,35,1,25,8,2,2632616.96,329077.12,63,12,674115.75,10700.25,1111,239,1247597.45,1122.95,53822,11538,2123277.9,39.45,127691,27096,3383811.5,26.5
2031,06/01/2001,44,31,20,10,38,6,30,2,4,1,2691327.84,672831.96,88,21,687500,7812.5,1264,243,1272405.6,1006.65,59960,11951,2164556,36.1,152790,29618,3445414.5,22.55
2029,30/12/2000,27,7,43,34,26,18,17,28,17,1,22000000.05,1294117.65,274,42,2880233.2,10511.8,5440,938,5330656,979.9,277397,50120,9070881.9,32.7,687748,124309,14442708,21
2027,23/12/2000,19,21,27,8,45,10,35,2,5,1,3031169.4,606233.88,82,14,775670.8,9459.4,1601,339,1435536.65,896.65,82040,16471,2444792,29.8,199489,38459,3890035.5,19.5
2025,16/12/2000,43,18,38,5,42,4,14,23,1,0,2539821.6,2539821.6,45,13,649683,14437.4,832,195,1202406.4,1445.2,49080,10741,2046636,41.7,138648,29435,3258228,23.5
2023,09/12/2000,28,11,22,26,37,10,19,25,3,0,2443655.31,814551.77,69,15,626005.95,9072.55,1366,268,1158572.9,848.15,68955,14173,1972113,28.6,188770,40176,3143020.5,16.65
2021,02/12/2000,25,15,20,13,2,40,30,24,5,0,2435727.45,487145.49,89,11,623872.2,7009.8,1350,270,1154655,855.3,64535,12672,1965090.75,30.45,174493,34102,3132149.35,17.95
2019,25/11/2000,38,33,15,4,30,19,27,16,6,3,2465805.42,410967.57,68,15,630020,9265,1225,271,1166016.25,951.85,56468,12541,1984850.2,35.15,141235,30300,3156602.25,22.35
2017,18/11/2000,9,40,19,42,2,38,36,7,2,0,2476455.38,1238227.69,46,14,632065.3,13740.55,899,200,1169778.8,1301.2,50426,10943,1989305.7,39.45,144247,30636,3166221.65,21.95
2015,11/11/2000,28,8,35,39,26,21,29,22,1,1,2522999.09,2522999.09,40,9,644496,16112.4,1105,230,1192792.25,1079.45,59988,12802,2030593.8,33.85,147082,31926,3228449.9,21.95
2013,04/11/2000,22,26,9,1,17,30,36,37,3,1,2501153.94,833717.98,86,19,638829.5,7428.25,1483,291,1182321.75,797.25,65289,13641,2010901.2,30.8,137113,29161,3201588.55,23.35
2011,28/10/2000,16,42,21,10,39,31,26,36,8,3,2550498.24,318812.28,87,18,652195.5,7496.5,1080,224,1207062,1117.65,53051,11225,2053073.7,38.7,142546,30374,3271430.7,22.95
2009,21/10/2000,1,38,12,26,44,22,36,23,20,6,13000000,650000,140,26,1230957,8792.55,2399,475,2278210.35,949.65,109753,21775,3874280.9,35.3,268340,54617,6171820,23
2007,14/10/2000,23,43,44,27,11,38,21,12,10,4,2615088.9,261508.89,80,10,668480,8356,1506,277,1237179,821.5,67143,13835,2104933.05,31.35,158846,32698,3351650.6,21.1
2005,07/10/2000,8,7,3,34,25,23,9,41,3,0,2432635.02,810878.34,118,24,622314.3,5273.85,1631,276,1151730.65,706.15,76461,14491,1961224.65,25.65,166863,33324,3120338.1,18.7
2003,30/09/2000,24,3,7,1,11,6,10,31,12,2,2430084.48,202507.04,152,30,620562.8,4082.65,2082,373,1148535.3,551.65,85725,16751,1954530,22.8,177625,35622,3108437.5,17.5
2001,23/09/2000,24,36,40,22,28,3,23,17,10,1,2417153.3,241715.33,61,9,617460.3,10122.3,986,183,1142774,1159,52433,11077,1945264.3,37.1,135665,28993,3093162,22.8
1999,16/09/2000,32,31,37,20,8,1,22,44,6,0,2442479.34,407079.89,27,8,624573.45,23132.35,837,188,1155938.85,1381.05,47293,10096,1967388.8,41.6,117730,26253,3131618,26.6
1997,09/09/2000,32,45,12,43,29,24,36,19,1,0,2534054.25,2534054.25,58,12,647114.7,11157.15,895,177,1197644.25,1338.15,50754,11204,2037773.1,40.15,142498,30190,3241829.5,22.75
1995,02/09/2000,28,6,25,38,10,35,32,45,4,1,2599231.48,649807.87,46,8,664297.5,14441.25,1159,264,1229467.2,1060.8,59877,13104,2092701.15,34.95,138428,30264,3329193.4,24.05
1993,26/08/2000,23,39,33,35,22,11,29,13,7,2,2535887.34,362269.62,68,11,647227.4,9518.05,1148,248,1197880.6,1043.45,63259,13818,2036939.8,32.2,179622,37522,3242177.1,18.05
1991,19/08/2000,23,1,44,7,19,16,10,14,8,1,2554822.8,319352.85,64,14,653625.6,10212.9,1288,262,1209689.6,939.2,65912,13689,2059750,31.25,164297,34569,3277725.15,19.95
1989,12/08/2000,16,36,22,1,10,27,34,20,5,1,12000000,2400000,127,27,1237488,9744,2269,462,2290215.15,1009.35,117083,23749,3898863.9,33.3,272098,55982,6203834.4,22.8
